Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,125,9.012376900819326,7.132934538112902,0.880447253143501,1.8437784575232692,8.85768228695807,7.263383434375817
1,75,11.628657810696765,9.680673773995062,3.5644771377682516,1.8437784575232692,11.47396319683551,9.87966434425325
2,175,17.198136918817745,14.488578819655968,6.775757346832201,2.3650285899538486,16.05233287539022,14.458034022807956
3,150,22.927900747583575,19.584502094966872,9.285168400594445,2.3650285899538486,21.782096704156054,20.187797851573787
4,75,21.341108673898088,18.391027291337338,7.562833353546641,4.172805261281032,20.195304630470567,18.6010057778883
5,425,32.51929518415773,29.800244270882025,3.8998227536855143,19.79207531648379,31.389417004915355,29.79511815233309
6,150,32.5557582156509,30.01713188220055,3.8150975191608114,19.79207531648379,31.425880036408522,29.831581183826323
7,150,36.13531523887211,33.34684450844822,4.762225327791214,19.79207531648379,35.00543705962973,33.41113820704754
8,0,33.55095584612954,30.871802207770994,2.838089817760094,19.79207531648379,32.42107766688716,30.82677881430497
9,0,31.368599680860182,28.710108061059792,0.9072735224216913,19.79207531648379,30.238721501617785,28.644422649035615
10,175,33.46845884279912,30.541896112145146,1.1587957034307073,19.12544980427395,32.352805728351115,30.75850687576891
11,175,34.07442362998282,31.14699561659182,1.3736211512005245,17.77159579449817,29.498960190069138,27.904661337486925
12,75,32.962708791831716,30.194997110610874,0.6240056593033116,17.77159579449817,28.38724535191808,26.792946499335866
13,75,30.29697781647641,27.88173537068353,-1.1576613816532468,16.543920723447016,25.721514376562762,24.12721552398055
14,150,32.421755796494956,30.021129938846357,1.0499169726072322,16.543920723447016,27.86094623992147,26.26664738733926
15,525,45.19566659780252,43.69293605954676,-1.1279299992321317,16.543920723447016,38.58857026979589,36.994271417213675
16,150,47.49732868021121,45.78681070870655,1.1583014713470852,16.1944624495069,40.91065596818422,39.31635711560201
17,100,44.86955637343539,43.710107190997896,2.239821460660439,16.1944624495069,37.32487307096122,35.730574218379004
18,125,46.35528279020474,45.346397960333185,3.718036044836419,16.1944624495069,38.832888118576385,37.23858926599417
19,200,44.59161372312016,44.73469885420195,0.4881781225729018,15.50120820118802,37.08861950494211,35.494320652359896
20,175,46.72786209922795,46.9166912822077,0.15852464985034703,15.50120820118802,36.772037940171565,35.17773908758935
21,375,59.51439791398249,59.42788879493277,-0.6852457012163818,15.50120820118802,49.558573754926115,47.9642749023439
22,200,55.756712981117516,57.49675683827841,-0.29526076486228603,15.240019877604981,45.82675483271486,44.23245598013265
23,100,54.0320556356653,56.22127532767896,-1.346039369349279,15.240019877604981,44.10209748726265,42.507798634680434
24,200,62.26126991674729,62.56890147915097,0.6236290391765859,15.240019877604981,47.66086258272643,46.06656373014422
25,175,64.08866736208105,63.93537294375234,0.03744692342590403,15.64124996378905,47.33122164631044,45.736922793728226
26,400,76.30749145379752,76.05925943940315,-0.23772471772972403,30.676826240457558,59.55004573802687,57.955746885444654
27,250,72.2445839726741,74.20648375507612,-0.10717180140109352,30.204113860325776,53.54559924405767,51.951300391475456
28,100,71.08833922835387,73.16601510168262,-0.7031363813186854,30.573339540881165,52.389354499737415,50.7950556471552
29,425,78.87871909671033,81.44075985944268,-3.0689412041074826,44.78930801761608,60.17973436809386,58.58543551551164
30,75,78.41703234351289,81.36011784713433,-4.059957882854368,44.47574334520495,58.262409681538834,56.66811082895661
31,75,72.97274499863661,76.3828397597879,-4.281837750906516,43.13743459791798,52.853185123358344,51.25888627077612
32,125,73.06287153337735,76.55531571564909,-3.8921060476683316,43.13743459791798,51.14765419005063,49.5533553374684
33,250,71.99006478807088,76.31929794211214,-0.047956553886066455,42.61105728576714,46.46995164139068,44.87565278880845
34,150,71.2992709978269,75.65476664054238,-0.07676055451641373,42.61105728576714,45.779157851146735,44.18485899856451
35,450,78.05296314941516,82.77110807387575,-2.2264774413711197,42.61105728576714,50.71182572291415,49.11752687033192
36,100,79.42483538922647,84.21041411169125,-0.3526150041234653,42.61105728576714,52.083697962725445,50.48939911014322
37,500,83.08574539383513,90.32174634150351,-2.728079570298568,42.61105728576714,50.960598730717294,49.36629987813507
38,150,76.55991888236706,85.73111786768702,-0.9279009080317598,42.21220519008959,44.47135560940036,42.877056756818135
39,125,75.54596774645839,85.39423901048157,-0.4666579770761572,42.21220519008959,43.493665044095486,41.89936619151326
40,150,77.79751714514587,87.77464699772354,-0.535600165533532,42.97723622894112,45.745214442782945,44.15091559020072
41,125,76.98752506108343,87.47801082632209,-0.05462944199352822,42.97723622894112,44.93522235872046,43.34092350613823
42,150,75.09388956815394,86.16036818871362,-0.4396647512634121,42.55968724217784,41.9842901454542,40.389991292871976
43,225,75.53486890235956,86.88741234361767,0.2444628245510101,42.490439564227394,41.43962648167834,39.84532762909611
44,375,89.04034572248065,100.1528291888532,-0.32502104293890455,42.490439564227394,54.94510330179944,53.350804449217215
45,50,79.74222411483991,91.50202415451545,-0.10725780004466423,40.944898120919106,45.64698169415874,44.05268284157651
46,125,75.39116972498019,88.34902959163657,-2.7284794267889776,40.944898120919106,41.295927304298964,39.701628451716736
47,150,73.37097755939159,86.65650632994347,0.13197419308128283,40.02885428195032,39.2757351387103,37.681436286128076
48,175,70.98149088377563,84.76052528812374,1.5820295458406166,39.09542680527702,35.41249093095026,33.818192078368035
49,125,67.38363946108983,81.74237241058836,0.2976762248399688,39.09542680527702,30.303074779577372,28.708775926995145
50,125,66.25193918450745,80.97185399959992,0.4115036795685629,39.09542680527702,26.55313818048918,24.958839327906954
51,50,66.45419645750077,81.28003092332195,-0.8018306291684282,39.46035952014911,26.755395453482603,25.161096600900375
52,175,68.06974614157127,83.20798517659028,0.492573110594126,39.42132698528095,28.37094513755311,26.776646284970884
53,175,66.70422741641491,81.96138147059328,0.46725778563713766,38.830650011782815,27.039180834370715,25.444881981788487
54,525,87.70218170570044,100.81008331587992,-0.691870120382281,38.830650011782815,44.36551550555609,42.77121665297386
55,450,96.86053937937717,110.91210372640936,-0.6730840337697649,38.830650011782815,50.99182242306379,49.39752357048156
56,500,105.25230349695148,120.4651964239335,-0.4297784695621966,38.830650011782815,55.86351746608226,54.26921861350007
57,50,101.96920621702716,117.73084540371056,-2.6707503814977196,38.830650011782815,52.580420186157866,50.98612133357568
58,425,105.93457561057558,122.13773255820303,-3.5531834994734255,52.48268907710499,55.244308914518044,53.65001006193585
59,425,111.20396677233597,128.06035968028365,-4.372185220981697,52.48268907710499,60.56844835662025,58.974149504038074
60,125,112.54186658288172,129.4895022933675,-0.1489181993036024,52.48268907710499,61.90634816716594,60.31204931458376
61,175,107.74425470242068,125.49069634327398,-0.378210235164661,50.024114534035895,55.809210951384685,54.21491209880251
62,175,94.65129862160347,115.20136794391571,-2.662175993965453,49.172999096380615,41.84027654135276,40.24597768877058
63,100,92.1822822333046,113.07277087431157,-0.9090493667082955,49.172999096380615,39.41961471875276,37.825315866170584
64,100,91.65199493705819,112.78864702339234,0.24409953252580305,49.172999096380615,38.88932742250637,37.29502856992419
65,150,86.40995635944043,108.41077400716185,-1.6614787585446453,45.910624008097635,32.81235657599499,31.21805772341279
66,450,99.18546896070464,120.57019093572464,-3.8561488577554943,60.90375241573709,45.58786917725916,43.99357032467696
67,75,90.92476026053316,112.86265169738421,-3.1925165677330987,58.87255500692283,37.32716047708777,35.732861624505574
68,150,91.67012740639565,113.46002308718994,-1.2076011889038218,58.87255500692283,38.11846252007421,36.52416366749201
69,100,85.68622777686967,108.92764533327227,-2.8074788560176867,58.382948667990654,32.17971240317856,30.58541355059635
70,75,84.09567892833765,107.66585239582686,-0.889003810873871,58.382948667990654,30.58916355464655,28.99486470206432
71,125,82.89282667933597,107.10740584699167,-0.7379053310320892,58.00965995424253,26.590075466792413,24.995776614210193
72,175,80.65299341610917,105.9048267982733,-1.7198374616934995,56.22114114721793,22.51067512209271,20.91637626951049
73,175,81.56310049984982,106.95893440510994,0.7528802068551593,55.32949289924353,22.264939341949606,20.670640489367386
74,200,81.14248868744231,106.13320753735482,-0.08455102703649776,53.02304068536932,20.326023507696434,18.731724655114213
75,100,79.98771611515514,105.34151580855531,-0.7088510085274898,53.02304068536932,19.17125093540933,17.57695208282711
76,100,79.08918939454298,104.73543650769645,-0.5009144647284955,53.02304068536932,17.86668874127709,16.27238988869487
77,125,78.38442811412614,103.82921270305965,2.6273385305775068,51.73081819597076,17.161927460860344,15.567628608278119
78,150,75.60363892033084,101.837621952332,-0.667861271657035,51.73081819597076,14.423105046967406,12.828806194385196
