Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,175,-49.25195240821773,-30.294030607857252,-10.995209914560554,-1.9208367169168468,-29.726775555134612,-31.698330560203708,-27.76663367679575
1,200,-79.26477097045493,-42.17686396619651,-16.68428020996648,-1.1406436145154024,-40.43105938201383,-47.76607768656659,-36.35827062472335
2,225,-114.2457184188268,-55.828716734039226,-27.40683961565156,-6.032869827760809,-53.6564602755736,-65.83304802042173,-52.03340937344679
3,275,-143.78032090339283,-64.53242463731634,-34.1359248368385,-10.305777516981404,-70.92342835871375,-73.6730286968511,-63.517069144282594
4,550,-133.58771986349396,-54.85330209518734,-39.17831844041208,-3.826972052775936,-63.78915683821711,-64.65304462210649,-49.964003323991975
5,200,-156.9712010732193,-74.51682645581602,-43.97610687899624,-3.826972052775936,-82.09086459484885,-85.25589226928255,-68.53241027127262
6,525,-167.11646807912007,-73.71631926178443,-53.393508785950445,0.7405323793478202,-85.67654236728234,-88.3460069071072,-68.03051633339588
7,275,-173.85931476010467,-71.16542504171379,-66.80942646717199,-1.8766955487460562,-84.59850104613588,-87.01393478886185,-69.16061442594078
8,500,-171.41435192725197,-65.49806732868873,-74.083604866786,2.8904026067062865,-79.84619341069416,-83.14186519490322,-58.408816892480544
9,250,-184.65155755674087,-66.20643101680037,-81.35896484919135,-0.8505926933607494,-82.27434274735973,-87.42922648243525,-63.131954089744916
10,225,-209.99698433057443,-73.05139227633909,-84.01994455737173,-4.231256811882321,-92.55967015373128,-95.47834281117854,-71.62574897858107
11,300,-204.5342828456052,-64.31827265957637,-88.53623386114623,-2.2224730337610095,-84.196868812478,-90.95307355351076,-60.020999756518655
12,250,-221.4687584170979,-66.57022568429603,-91.25996121262301,-5.60622812212252,-85.55366874778093,-83.27423818046454,-64.26950813017386
13,575,-190.9973108927257,-46.10752076381879,-90.91947065598828,-1.3126065531443212,-67.63469915905227,-63.64233851163929,-32.421284798061144
14,275,-193.16758368674016,-44.74140684259139,-94.42914391317242,0.4145008673925526,-70.55692075022864,-64.36954509385649,-23.5904333708538
15,275,-183.508257377694,-36.46708899034577,-94.902809033696,2.564777647810275,-63.13302649379293,-58.85173106073037,-4.191836375619087
16,250,-218.3654051926705,-52.18280979451696,-104.04605482956391,4.547118500213058,-84.91215038967212,-80.14662959671018,-13.45179751736349
17,325,-234.0868006209359,-54.415282126048304,-111.11391703404857,6.864378996846253,-91.87340923163987,-87.10764256977959,-13.748042985064986
18,300,-248.60271403298682,-56.12529492476942,-117.87990630507242,9.60900182543188,-98.67096474472099,-93.044306140905,-12.696370138222594
19,250,-242.51079793749454,-49.21794998229526,-120.04300158361636,11.748987433290694,-94.45767361368364,-86.71661265089654,1.099304735745526
20,225,-238.44872482741002,-43.68381498270799,-119.59388235372728,14.175143580636888,-91.07413530607349,-82.21235766122865,14.493721997918195
21,525,-201.00219825206122,-20.279530315892536,-104.52122317749242,15.438045610384922,-76.4834031643147,-52.27223049193266,45.68523800667085
22,425,-258.8611929511597,-34.79248936748773,-112.98107773497034,10.422393697436943,-70.76957323878385,-49.87801090329486,18.77291842500235
23,400,-272.70221229758386,-26.883145444106294,-114.56679109103834,11.719359340571435,-63.667137935136616,-42.075732332262625,6.993312545808271
24,400,-283.5041494865173,-30.730263253487145,-114.00764586381702,-2.3875940806846634,-58.1523846390727,-46.03039119196533,0.33187957625742515
25,750,-274.8889944911704,-13.192041061368382,-120.61220565344482,1.8337453815323153,-43.71980843091196,-31.95364270107876,25.777387626123417
26,425,-293.2555402652189,-20.227487750065016,-122.40229830954684,-12.80862001766047,-39.02277575104298,-37.63451639159916,12.986153022044393
27,525,-258.97229700870065,-2.390108049187742,-118.68579639628973,-6.120310752433049,-23.619120263479925,-16.476646459734386,41.87063407265524
28,425,-293.0047701727396,-14.350963122698825,-123.13451964904877,-21.462550884774465,-19.729120367304144,-24.089487183037075,20.26046678828084
29,525,-280.34425491040577,-9.204299403174835,-124.22298284030073,-17.750864885997988,-13.0839550675759,-24.557235936063826,31.304067728655042
30,400,-277.23037612175693,-5.981462920701625,-124.65557310788594,-22.115911117004124,-11.368073802463103,-24.20586414054228,29.955593520810588
31,225,-321.0326103524935,-41.675945413885124,-125.11715412998726,-22.115911117004124,-45.788101972948326,-38.15966192050471,7.560295576456928
32,600,-328.71214670769547,-37.02180695876314,-134.49097448141214,-21.743692342898797,-42.34742929249756,-32.425845511397235,19.347111856082808
33,650,-307.70562090780936,-19.852589897603863,-132.43901561449445,-21.339019573519625,-27.125043574610626,-14.658360928773757,45.316981189780215
34,425,-308.53414257681163,-14.895863500197297,-131.53766783015521,-27.830205898222545,-26.730926028850444,-6.3989324453516865,44.31321885395917
35,400,-314.4100537157593,-11.967666814032778,-128.33241088787938,-34.36506591264333,-26.55497998523268,-9.030673730219938,44.09799350696942
36,425,-316.3782404761032,-7.83361044603147,-128.3175308320521,-40.99211752526824,-26.650265195053816,-3.470457315959369,44.43037355025927
37,575,-319.75496919211366,-2.61043626303221,-126.97605236478958,-37.15225783263867,-12.120651816183033,-5.3911200469608165,61.81588720318009
38,1175,-293.8313161756504,17.157840387191477,-114.97576611872607,-33.360818006735116,11.528127417664026,10.539606208421574,98.53767189641304
39,900,-285.1139354671848,22.260490597809046,-107.128524927803,-29.184641445572964,27.498717590486716,8.861715521651567,102.82634801710125
40,425,-303.08942764651306,6.7799470617616855,-116.74481793124077,-29.184641445572964,14.088540533118593,-7.565847673019997,86.58124171320966
41,525,-287.86673389838234,18.358320298066637,-111.24530762694823,-25.63174954678989,24.93531359659174,2.0972044187115255,102.7912235337167
42,825,-246.12157106200968,36.487420775827445,-98.17462731940795,-18.80391575678391,57.39322723097872,19.08650931294879,127.51134103640342
43,800,-235.60121623878155,34.429680392484904,-87.88291853719996,-18.80391575678391,60.54515533267165,19.505450439335757,129.9090549072915
44,225,-255.6245135280112,12.734283170841222,-83.82688342466756,-17.66557634384706,40.18388675917445,3.077045332879458,108.93623989908438
45,300,-257.4708023203487,12.812557526080246,-92.71724636904408,-15.240518328297204,36.52979081800166,-7.013584390978298,120.92474137249745
46,225,-274.67476624511477,-1.4878605179725612,-87.79224187885674,-18.201525479897064,20.160283818587818,-11.114249433493805,112.08515263349368
47,300,-261.0291300826583,7.8049610845803405,-83.6931624363782,-15.146460416491141,30.559199229423374,-7.64805464011166,124.41036266903315
48,275,-270.00210995433315,0.7351067273950589,-79.56875905374729,-15.146460416491141,23.998180827802834,-15.488300391252487,116.6866843443444
49,325,-284.70965790599,-2.248592268652258,-78.93927773338672,-11.704105699388595,9.497402254477441,-11.860854770528634,118.50840484416983
50,300,-299.927343917862,-10.846771477213036,-76.03918342157678,-19.16783114724172,-9.202921203184651,-8.24322058061473,112.73660037712126
51,1250,-279.9599986421712,4.759539865267445,-72.15894401943055,-13.608700985772536,15.031205976161319,2.7426883259563173,144.04992690790297
52,325,-268.4096141747108,3.2150189730317984,-66.19904844405299,-13.608700985772536,21.634819020774632,-5.6530833340847515,140.64598595275885
53,275,-271.8080019513446,-3.075223212258964,-62.70389281652259,-13.608700985772536,16.149457848679937,-11.540236203078226,133.9565487771405
54,250,-272.5424652328259,-0.41963815958863027,-60.075080668056096,-10.834775702837572,15.016959024692655,-8.032797816938848,138.49934070527968
55,325,-276.18688630454466,-6.844482294232515,-57.00144489084198,-10.834775702837572,8.726882929729609,-15.839133431291385,131.5534025819302
56,350,-272.2997615706968,-4.346690433880555,-52.56428341382573,-8.06240847221816,7.079595155917514,-12.023157092274214,138.44020906290245
57,300,-279.4723990211939,-6.689400515263931,-47.72057427169834,-5.410680202337826,-4.7020105043042175,-8.443658824369676,141.51578080441212
58,250,-282.8942453921861,-7.423983342813226,-49.58466043894568,-4.429005691270605,-6.990714648631604,-9.671319021838771,135.27457525401516
59,375,-280.0209195658868,-2.6107416366885428,-47.22923577463067,-2.597788112646861,-7.893737799164192,-2.950805020746189,148.6761390444703
60,425,-291.0172146634429,-0.17006914485596258,-47.58858085195659,-1.0090812840017076,-4.335101143541346,-10.422517023163277,146.19779048445372
61,425,-303.8835736014544,0.39151858090843294,-47.50196502530032,1.4949030149883873,-3.2132170396597504,-6.905779693923686,141.4587259013613
62,350,-309.9172737514779,4.503651843691396,-49.77604439772053,4.034677634575037,-5.610388909662941,-3.4898931909048394,142.31501351168814
63,1250,-276.9168442114403,11.69766095724681,-31.35136183832581,8.87298452861388,18.81807078114231,-1.22360914943149,169.8478610042908
64,325,-296.63738048234603,-4.777993250367856,-33.68280401017052,2.5781636205451486,1.117894714268734,-22.180374427695263,145.75361887346298
65,325,-283.9851597598991,4.382921994290857,-33.721890026732794,5.126400011946188,10.600757352101521,-18.279633156535212,160.76038394306798
66,375,-299.65577494392124,-11.312171314185118,-40.78205257623338,-8.333631230684,6.016471724300904,-14.708075750449394,149.35975712096337
67,1075,-261.0364213509985,4.198065075905384,-32.51941145382636,-7.420101697500848,36.05041323514651,-7.308878977019976,174.1706042810147
68,275,-270.02720303256257,-5.445525093818107,-26.917673382642565,-7.420101697500848,24.034067676746048,-15.274369779321582,169.17892043153338
69,325,-271.43502399788485,-7.141945683436037,-37.209691370727064,-4.999309641282028,17.133701224426392,-11.671633173606004,169.6332009796693
70,425,-295.61922736655544,-15.097218843066349,-54.12636879151084,-2.562779666207357,-2.7583278013704344,-8.096873854188512,162.4345187309229
71,300,-281.27472933202785,-6.646433926676957,-48.84923611317434,-0.9625869913123637,5.508605462670735,-1.0406250899041756,180.90408514111516
