Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,225,-25.225842830010905,-16.135161668890596,-5.736957147561754,-10.605601637179939,-17.982543742701935,-15.802840738480867,-13.791690912202212
1,1125,-5.472806332270969,-5.902826114516759,11.4189839536074,-3.9395236068897796,-7.981039940944791,-4.8970972139269975,9.574021542665069
2,900,3.4932824646109215,-10.00661574129252,7.126409939804173,-12.840378013001605,-4.625155258730171,-4.00004543639495,13.819184364251475
3,650,-0.845668551574169,-11.89158439201528,-3.063200595076574,-8.474535639908735,-10.421348366849346,-12.445021469547594,15.584694226150209
4,650,6.409893958340967,-6.7443887555391795,-5.510300883716722,-4.069684867621236,-9.425218012593108,-3.8430453663997146,27.03260975166097
5,450,3.997566339291074,-6.580530029093747,-4.110842300516538,-3.098260373297749,-6.040223028720777,-5.234203032072402,26.16661517342369
6,600,9.806553354167479,-7.989314337418571,-17.137793222970423,0.35191576737119057,-6.591397278654587,-7.6696969972752935,30.496701528754684
7,825,10.314013459571461,-7.402323065159204,-20.64141639092023,-2.0936529024872077,-9.459296988182015,2.2043266616713266,41.714293045224984
8,425,6.8472009257559865,-6.078443535024615,-19.349189345038255,-0.5825916221474516,-5.931372944399957,-5.113850479025314,44.50933414305167
9,525,8.49218342643506,-2.2128490293675256,-17.908685261597327,1.222008561950628,-1.6025997331578332,-3.9621158537141503,48.62129303186641
10,450,18.142143904220617,-0.7394291325274127,-12.839929551720369,1.9771467120586272,-1.7947238484797055,6.819939830478985,53.25236560956059
11,375,10.339240754234003,-8.614953610228083,-16.18256585269411,-7.688500046495552,-6.8102444508435545,-4.713075869295884,47.80969062744414
12,725,21.487580544766605,-4.495805165641612,-18.146058623411733,-4.20736453574054,-2.9381572114657715,-1.9260843216797765,55.98300880155224
13,575,17.752647390399872,-8.995506562584545,-18.130530286024232,-0.7490657703301773,-10.8187028571784,-13.928296179183967,68.76683743991855
14,225,15.193069610644258,-8.259550422421375,-18.114779551832335,-0.47078508850994727,-11.446736080819463,-13.152057661244983,68.61288802288587
15,475,38.47424633216404,3.4446523676581924,-13.831002795494955,0.0816976310204143,3.3907136347666462,-6.642328254778366,84.38625823421907
16,450,27.24485138182387,-0.425160950512963,-12.01056400834846,1.5224565235450178,-2.049438922180484,-3.49453107943645,80.61059954463828
17,950,45.21930339232745,1.1714050238095612,-9.189055689555076,2.483536317400973,-3.519432339551327,-3.8697130877477894,81.40100141899123
18,950,42.12844613611647,-4.084537196321604,-15.083085682806175,5.348651737091594,-3.6465292714618855,3.648675580306593,83.44166815214169
19,1500,56.08413721342327,-4.105884745095769,-18.656162346822892,1.6587970334465005,3.545400290053263,-2.2007566265422356,88.84236834870987
20,800,65.89886145780089,-1.521582799951976,-11.203739123320013,2.793312980033178,9.166453352127238,-3.8741493230024457,96.34522209042855
21,300,39.863979105144864,-17.500111186715948,-18.459130068366683,-10.831868345803528,-13.34701136565715,-12.198211586981326,80.26514202110124
22,1350,47.7485961323604,-12.77552210798443,-24.54243636877313,-4.248034912262981,-4.910833195183053,0.623729578552473,97.8411636347675
23,800,41.71632743256177,-15.512793694299305,-20.38490748547995,-3.521168860483399,3.203093941439303,-6.195789557035404,105.41668879612703
