Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,175,-37.75223824240628,-21.81688696256105,-2.3228468821671546,-3.4670330299949557,-21.8775046983703,-24.222685664044903,-27.09503117085795
1,175,-70.0731779951381,-35.77832660686231,-11.405122885601578,-3.1903176791044157,-35.40980800658703,-35.87355687871523,-44.88693038455037
2,225,-127.74947506654806,-57.2691336599061,-26.724592490987842,-2.1671939315962967,-63.04234852381161,-55.0984968777435,-81.71989808551697
3,250,-144.91694927870796,-60.94365929285008,-32.798915312083125,-0.1963771700646302,-63.95879669120498,-62.043704774375655,-87.99148044476308
4,525,-137.82446148348907,-45.230098290219566,-39.31898259836158,-0.1963771700646302,-47.65636685501313,-49.71775902434757,-69.47027165367089
5,300,-172.9430123567299,-56.93709915359451,-51.003709554008076,-4.217675380333541,-60.493709978286255,-65.7996342785643,-86.26149160176013
6,200,-175.65554118993018,-54.69121487976848,-56.13568816793909,-8.275516018323643,-56.13261277462705,-64.39384245917225,-83.26966514579775
7,275,-202.50952745810108,-65.26439262387036,-67.22624177702879,-12.577149667418338,-70.01568231155785,-75.42715078960958,-97.04713284876176
8,250,-218.4496776546389,-68.27748611395789,-76.61324215730961,-15.95237012973398,-73.8671369610645,-78.726678159201,-106.3488570344531
9,325,-225.51361871038628,-64.17138127599887,-83.26641618102198,-18.965835096509167,-69.77393012931266,-79.25950584978563,-104.78631970830733
10,225,-229.07811291884738,-61.870705151394986,-89.59312277276854,-22.336407893230618,-65.50151356851433,-77.24319492677984,-104.21514246395796
11,250,-233.04209911939574,-59.64482887894717,-96.56617922671819,-26.135876283914005,-61.69435965430533,-75.50107736722975,-103.92587937167394
12,250,-243.46657584550033,-60.392536176529426,-103.26843621273342,-29.815288698373383,-60.58675320896787,-80.56938494501529,-104.30956182813941
13,525,-239.7729614326801,-54.69106659585442,-112.05020701384511,-25.852048658596004,-58.49866683177293,-72.0402281363553,-91.61162955585466
14,550,-230.32220839488193,-46.136543230253125,-116.62823553039735,-21.630825920047645,-52.05806695858394,-61.368712844985886,-75.05159001028252
15,275,-233.5503750919367,-43.16569978132013,-121.83678415599992,-24.18671930729575,-46.44893892702756,-66.12984992427563,-72.62637817689361
16,500,-236.97956560833026,-44.80077375100433,-126.70278306927912,-20.289562605867037,-52.55503474076151,-66.7540265404374,-63.45322995687998
17,225,-271.323078405609,-59.676284734909295,-137.95072763273794,-23.74220769261362,-64.20620000786452,-89.05966098785764,-85.95857284956703
18,200,-283.6101011045113,-63.414625252523805,-142.47365064777009,-26.974467690026902,-71.79440993492702,-92.48806192531607,-87.64551082207862
19,275,-284.72129303275307,-59.30749733943333,-150.09571060374037,-25.650542906972614,-68.47103232063043,-87.29654148194655,-85.82414568488853
20,225,-288.36293823517957,-55.67818703023345,-146.82448014037635,-28.762072563743217,-65.90129985222154,-76.56726190670679,-85.28364776556384
21,575,-285.7138839320076,-50.29155133437742,-153.229980123399,-25.048629389601835,-63.43530537802971,-71.93799365033118,-75.66531818171099
22,600,-294.57012663100795,-52.291054104109804,-159.05450544385818,-21.366707641393212,-69.70413675786077,-79.40065706359226,-72.72834000344636
23,250,-299.8442559172499,-50.87419554075752,-165.12035555847302,-24.7780604893172,-65.95164856840452,-80.57690017425446,-70.98187805107564
24,525,-289.33315255568976,-42.04347533521259,-166.95418271807227,-20.82761198389571,-57.538995410952765,-74.40198521572489,-55.880820171249155
25,225,-302.2256209538972,-43.67986248854494,-169.11173500428728,-24.010035457716413,-52.96896685765923,-64.59405683129933,-57.11247318180081
26,575,-317.1443942843074,-53.685022852868656,-169.7193262146428,-20.324566722089106,-71.67092722901552,-79.68358973780067,-54.58342918818088
27,250,-306.98232934696415,-45.22171118574567,-170.4389237932511,-17.79495798625368,-63.36691916387478,-72.81879251640572,-41.29701623407391
