Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,225,-37.87142217564356,-27.60376918736067
1,175,-73.80289051763896,-41.65185413859365
2,175,-82.67274267604559,-43.13230644010322
3,175,-102.3503403013021,-49.20564446833859
4,175,-119.10981238507428,-55.47040244215525
5,175,-135.1005399935899,-61.88665596573153
6,175,-172.85695565222053,-75.86886767744258
7,175,-182.17766589683353,-78.16578899440363
8,175,-193.3545455803983,-82.45848160239866
9,175,-213.23931945341266,-88.12330255021544
10,175,-234.43722097513563,-95.16757000890354
11,175,-239.98151062019576,-95.69862748625606
12,200,-230.5752901638662,-88.48025063663249
13,200,-245.953493064135,-91.40569825923217
14,175,-262.84764329221684,-96.63529999844982
15,175,-267.3628139583655,-96.6028070238584
16,175,-270.80376013579087,-94.84594839987054
17,175,-271.66335433485597,-92.21551983246862
18,150,-283.6595145680129,-94.72653865057232
19,175,-286.5675954450852,-92.44881154020908
20,175,-284.46176177600785,-88.50327534408672
21,200,-272.1197376580212,-79.9464091629618
22,175,-288.6215730246315,-84.82541649908592
23,475,-292.6946082468766,-84.8210963494279
24,150,-315.07454242661083,-92.66790607008892
25,200,-300.40045730753695,-82.63115400597036
26,475,-285.0030320143743,-72.75210073985244
27,150,-299.40382180431345,-76.39924028843294
28,175,-319.84245692935826,-82.94777100032152
29,175,-320.2936678216324,-80.04422631808183
30,175,-325.5388418656106,-79.12810153983605
31,150,-343.4557770886064,-90.1774803122142
32,175,-333.8476426049052,-83.58445664177796
33,150,-320.55741604812783,-74.88843894075558
34,200,-333.7979232786555,-77.80930391425132
35,175,-323.27598200925536,-69.83893847085078
36,175,-326.9590656856476,-68.18603253796098
37,175,-323.70339867175335,-64.28988684237869
38,200,-340.84769056537186,-74.36713887371144
39,175,-347.8136696003319,-74.27932202294528
40,175,-357.2271006963567,-75.40657596771266
41,225,-354.15562610096396,-71.51422459537316
42,175,-357.1640167355933,-70.48761922379923
43,150,-362.5041046155866,-70.2316071371872
44,175,-372.2642501269467,-71.69191946600853
45,225,-393.70301769965835,-79.21776077525
46,200,-378.4378471998783,-71.97029692483494
47,175,-384.2859451668907,-71.76256299800508
48,175,-389.01092161301796,-71.83873586497609
49,175,-375.33914427602906,-63.09842388673691
50,150,-379.6077711496561,-63.20990770372747
51,450,-356.770559925977,-50.18777975471925
52,175,-368.73731300782714,-52.53271304173219
53,175,-376.540169503761,-53.316498233174215
54,175,-376.292216995561,-50.21366578893153
55,175,-371.63831585158147,-45.55950870966685
56,225,-387.26711661234765,-49.26020489301469
57,150,-393.48750831691774,-49.59647340999238
58,175,-400.12649164811637,-50.05731956236718
59,200,-408.1944717527866,-50.403437798534135
60,150,-415.6116155436274,-51.318170897692966
61,150,-409.7889641034963,-47.44428899330574
62,125,-401.07210417303685,-41.2022642173359
63,175,-408.2136938767642,-42.77014161163729
64,150,-390.8003548343355,-32.74659398555715
65,200,-409.81924789724104,-39.35098622095398
66,175,-413.9109604896313,-38.72135268758249
67,150,-423.3463150080006,-40.66321335663334
68,200,-441.69809172003664,-46.865015522906376
69,225,-425.60396882362187,-36.588078998745615
70,175,-419.77844029920885,-32.81041881899968
71,200,-426.1954929852292,-33.110284929359295
72,175,-444.7602133337707,-41.38525802353621
73,175,-446.77681806439585,-40.759071425300164
74,475,-433.3960945906001,-32.97488896262683
75,200,-441.57433097475763,-34.12974683714713
76,150,-448.07442685249805,-35.19383729066526
77,175,-454.79588843332186,-35.46851325648605
78,500,-438.8415799522471,-26.227789441130227
79,175,-454.2246880394158,-32.36055927757671
80,175,-437.988392671102,-22.884432070991195
81,175,-435.0072361175536,-19.15152485467909
82,175,-454.9366804766264,-26.60453705348195
83,150,-451.20491718579507,-23.915666904147226
84,150,-443.8615738601264,-18.53751314961783
85,175,-456.4555456285187,-23.869149302696684
86,200,-482.34757758708076,-31.950982583784455
87,175,-483.8065084703293,-29.971380690304567
88,175,-481.09422674076274,-26.466017353298085
89,175,-487.3132260185341,-26.75904603490394
90,175,-471.92753155142213,-20.271609460906404
91,150,-489.14096635617955,-26.3297362571355
92,175,-476.90160979378385,-18.765437304193707
93,150,-477.72927559006024,-17.26886723645874
94,175,-487.92695309275337,-19.28502629161065
95,175,-478.11738208549036,-12.541396367168911
96,175,-485.9556570631817,-14.876350635518936
97,475,-462.79461522953096,-3.1567174735513217
98,500,-471.4637462458675,-11.663316178241619
99,175,-471.05318924569366,-9.264243148678338
100,150,-473.67920504597384,-8.436585302465923
101,175,-480.8925525063023,-9.971587503330767
102,150,-475.04926045188114,-6.55744928440644
103,625,-467.3665599851015,-3.789615409202771
104,200,-473.83937769946635,-4.919989868370037
105,375,-469.5744649128626,-4.012151179318579
106,275,-470.66582427259937,-5.025705382785302
107,700,-453.52596572899256,-7.711528682368603
108,200,-449.0171323964074,-4.331578700934042
109,200,-470.28022296995465,-14.63379294375222
110,200,-462.80667394710275,-10.630874192757268
111,175,-463.1310190034447,-8.535102995630186
112,250,-463.17788535847626,-6.91107295970647
113,225,-473.61708997400166,-9.193264872857352
114,175,-497.9546721247723,-25.899064929211157
115,175,-503.3085488505934,-27.321620273454172
116,175,-505.10423830397,-25.50975912572859
117,475,-482.750895079952,-14.009248967006483
118,175,-480.3475692579736,-10.737606734833882
119,175,-472.0944765847217,-5.556086090708502
120,225,-479.5596687072867,-6.84656975726047
121,175,-499.88833956870667,-20.00427362047088
122,200,-499.6783515309382,-19.111804296246106
123,475,-470.8160170895973,-3.9184930058213467
124,200,-479.2873351348389,-6.83553200257796
125,275,-487.93093347310867,-16.84906734287621
126,200,-473.95512780053934,-8.321516523129578
127,200,-495.0982234706618,-32.11110211928582
128,200,-496.3444187915016,-30.416014681938414
129,125,-481.31510511145285,-21.536838885698153
130,150,-489.88414932366834,-23.2881384418347
131,175,-488.1453074931531,-21.500661243492292
132,200,-490.82146814441046,-20.67157941626092
133,450,-477.3888804089289,-12.139162336135087
134,675,-464.9063935086532,-5.903569677718645
135,200,-488.1941692183759,-23.135223159995245
136,175,-497.2505867238955,-27.400799099245667
137,500,-481.557457420507,-17.55422761434533
138,175,-518.0222972268232,-35.660883820290834
139,175,-516.0454447747427,-32.473830838258955
140,175,-513.942101221998,-29.119718972089682
141,150,-499.56539758949265,-20.196119534706792
142,525,-464.59484543499894,-4.398970625000636
143,250,-481.56374023759366,-9.653837058533604
144,175,-495.6149039514711,-15.179731470984212
145,175,-483.80191269845983,-7.956847357352818
146,275,-474.60668550572007,-3.539093169758427
147,525,-462.1516175082006,-3.7294055666949566
148,175,-472.6715739043567,-7.006231115700321
149,250,-471.4314893673707,-4.842959715356593
150,175,-477.2479795744862,-6.907394219855245
151,175,-501.43635496201597,-24.476315513716916
152,200,-495.2039227103073,-19.171692722237694
153,175,-491.45119484352483,-17.620209912643453
154,450,-479.9277295928805,-10.3534255299671
155,175,-465.4120883587718,-2.5856999378655683
156,125,-481.7195716037918,-17.284299271417666
157,175,-462.6015888812076,-6.96099986103597
158,450,-452.2424246375301,-2.3183997797579243
159,125,-460.8323303640216,-11.76902123476944
160,175,-462.8786638241907,-11.75641485202857
161,575,-453.2689678461399,-6.181084783316334
162,500,-457.5491729666171,-18.293479794965425
163,175,-448.9743515300131,-12.089428066054587
164,150,-449.9264020028773,-10.606892578928887
165,200,-445.18608334696466,-6.62107603251429
166,225,-456.7420052171467,-9.996225920215423
167,225,-450.7911669923134,-6.434295877892037
168,275,-461.90545416423663,-13.174951067664326
169,475,-463.04084342128783,-12.73621479943599
170,175,-465.07802027809794,-12.086835349103234
171,150,-461.00758673767973,-8.171441401967355
172,175,-464.20261857824994,-7.334043139288357
173,200,-456.37351639020255,-4.823631299354285
174,250,-467.9369011166313,-15.326372877997391
175,175,-466.44651827509904,-13.40485919843427
176,200,-457.809400720985,-7.22978553094525
177,225,-458.21575579170843,-6.208946182809556
178,200,-453.3419400915361,-2.8489631696256037
179,550,-456.592946402479,-6.3443353873622845
180,175,-465.6209513285844,-9.694114006244646
181,200,-448.0513285620855,-1.1511315559567297
182,250,-459.3770030701745,-17.12505080994707
183,175,-441.35847555407423,-6.781858649335937
184,225,-451.8597788053464,-12.608754837137386
185,150,-451.9835263027027,-11.767533717072233
186,175,-454.11507413333436,-11.773565261547127
187,150,-436.034291801996,-3.4074959142160175
188,500,-425.5672111169754,-0.22574762818932825
189,225,-441.4071377881143,-13.61513011782575
190,525,-419.89873103046534,-2.6592879500302002
191,450,-433.11301539605364,-19.63306096312227
192,475,-416.31612347755384,-10.543001816295291
193,150,-436.46597380008416,-18.934010265508423
194,150,-438.68171411179185,-25.25220023002305
195,150,-447.4049943234265,-27.24867153931784
196,175,-452.1857801240609,-27.03950881848586
197,150,-439.4813320562557,-19.039072316935993
198,175,-444.37875126706416,-20.200858912965558
199,175,-452.3017868482012,-21.597135168635802
200,175,-458.3354523022345,-22.391009849877836
201,175,-460.2253038714594,-22.00471814289338
202,200,-462.78320465670686,-20.67255363348596
203,175,-456.20179347473874,-15.664620432944123
204,200,-446.90223163566037,-9.634381902565789
205,175,-449.05029713008327,-8.638069100816985
206,150,-455.968043014203,-9.754302125490089
207,175,-447.57471433279983,-5.366227523987302
208,175,-457.61660319253383,-8.003555185877577
209,275,-469.14675665084525,-13.142178793539719
210,175,-458.57038899284436,-7.015319870795385
211,850,-428.6014338483888,4.471474314365316
212,125,-446.6922832258663,-10.060286206720551
213,150,-455.0555225346507,-11.72052650613243
214,150,-456.2211527055572,-10.313110949386253
215,175,-455.83659486972584,-8.000135548305668
216,250,-435.4529620656272,1.1646794056607268
217,150,-459.70689542781594,-19.065143991813404
218,150,-460.0054443061931,-17.169966516732437
219,150,-468.19119783752774,-18.65905817649218
220,150,-471.15107614021076,-19.11599999533437
221,200,-459.4665739870117,-11.502777611328753
222,150,-447.59724335111537,-5.068587154203154
223,200,-471.9804361042121,-22.546401098044512
224,450,-449.9926307730425,-10.459839790698066
225,150,-454.26172378953936,-10.441956567366582
226,175,-475.5526994925024,-17.66090992811814
227,175,-465.4935844374407,-10.76139910030309
228,225,-462.64939305787664,-7.459285817105021
229,200,-481.6722169060413,-14.171435914815875
230,150,-470.12342475375704,-7.223325816556162
231,225,-492.54901382783044,-15.307457847745692
232,175,-503.17521162469353,-17.9735331414
233,150,-505.3774989551704,-16.86626126496646
234,175,-500.5081799388981,-13.437219881720184
235,175,-488.9433232912088,-7.059907220839056
236,175,-480.69365272418213,-3.0161536183892084
237,500,-480.69456107227273,-8.631545328719465
238,175,-481.9197419950222,-7.495152118659634
239,200,-489.2148666302565,-10.053683544867885
240,150,-493.65402891742076,-10.148092044146402
241,150,-490.65827076786724,-8.183172905646712
242,125,-481.65328820323685,-5.85220318386771
243,175,-485.6065744129627,-8.411598849375242
244,175,-492.78420391527106,-18.71214062115739
245,175,-489.0898451706855,-14.98623053553445
246,200,-460.90817622530676,-0.9874609099535059
247,1150,-417.1346947634168,36.86275269004962
248,50,-434.4944886755023,18.85468533682679
249,75,-445.955340803242,7.054496409048879
250,150,-462.4664249906837,-5.283223715677706
251,175,-471.41423852901164,-7.661886515320624
252,175,-459.0359313201722,-2.5812591777675085
