Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,150,-74.09133355976314,-44.24911595134048,-7.0751687921286965,-0.10196509336471293,-46.413828018141245,-51.54807040308026,-38.452544384693894
1,275,-96.27796395284747,-48.8098557404018,-8.384551667661206,-6.712150818812023,-52.42322358214091,-61.07498424254547,-49.350520201578846
2,225,-118.82166202162075,-55.98528600717028,-14.388736890459494,-5.843244769269721,-63.09792428236044,-68.6369058410669,-60.17634018486683
3,225,-148.50895249177745,-66.60143908002104,-24.97022992046652,-4.697181958634517,-78.96995912054093,-79.68574723826852,-72.02996334078023
4,525,-147.727988883226,-61.51554079248939,-31.649201194692196,-0.5906517505208528,-74.76523973039366,-76.98018022857667,-63.39672086628509
5,225,-174.10893997228754,-70.37694249990659,-41.15638410608273,-4.5953049611303936,-85.33201540859652,-89.36201608986644,-74.49149851683403
6,225,-185.14634392983095,-71.21552933447141,-49.27685517457413,-8.17995198914641,-86.54774877946919,-92.3550186478238,-78.79892270736379
7,225,-207.60426588024254,-78.8593856399292,-58.806785261546885,-12.748783483640333,-97.29453140282502,-100.25943957546265,-91.47895568112642
8,550,-214.21021714961958,-76.23931368589746,-67.0716372188765,-6.312005510494109,-96.95689447590657,-102.35475945138178,-84.6153590940355
9,225,-213.85629437868423,-71.27334338630193,-72.62956678439818,-9.47159213751198,-93.86601883816932,-97.78973163649232,-81.40889624451854
10,550,-211.32819375664727,-63.55067630652023,-75.74367724928094,-5.420206192032826,-91.61602212402589,-89.12543227741615,-64.98040973261692
11,550,-206.31188443431367,-55.79448739888305,-83.15046709851676,-0.6153194673935962,-83.89891148755527,-85.16208860875912,-52.293077333068005
12,250,-229.60209850890402,-60.27047607777335,-85.98403969005656,-7.060304307594484,-88.05624418500663,-94.66459297611726,-64.9672652453419
13,225,-236.48157418784177,-59.395843894148776,-92.57088145765472,-10.990124615988751,-87.78550185895384,-96.69094519366726,-67.06200757250534
14,575,-237.77427286753604,-53.70626678900249,-100.79662092242408,-7.176292267338523,-83.25200612955759,-97.97214661784024,-56.70067695078111
15,275,-229.7838313377497,-46.765817950790826,-103.49954166760412,-10.9746194708757,-75.99736793731756,-93.9553184021275,-52.98521861537475
16,250,-239.20975646916685,-46.20518513437923,-105.98474164317784,-14.731771142533578,-75.76040212517982,-99.63572952842198,-54.09460121083103
17,700,-238.98323886004457,-36.173168416296214,-110.42993900924242,-11.198552240837621,-64.48291438062262,-90.3658077872833,-45.004706427787
18,250,-245.1342222371898,-34.693456599324,-111.58669248837298,-11.198552240837621,-63.59147556146253,-91.01782738465116,-47.439945298866256
19,400,-260.56758483931725,-32.09009448071162,-111.46631414920104,-11.198552240837621,-66.88879694621548,-82.11178916124595,-55.29073710748186
20,250,-283.2758228585789,-39.8176608043194,-122.5683740121905,-16.7368665924975,-81.60992019439465,-86.43808589429146,-64.43844503173811
21,550,-302.87328248101954,-48.89166653389139,-133.08276114215602,-12.845227173685466,-94.36285915733521,-100.88508229808184,-67.0958201478357
22,275,-294.8354815172331,-39.48224545757951,-134.06001239675888,-11.066583828593519,-84.61222657907572,-97.47626285564104,-52.43489516543514
23,200,-281.9759447987372,-32.370599905486586,-136.74865845609065,-16.13947942054814,-76.65263647088034,-93.23181901907081,-39.273721729404095
24,200,-296.27523481778076,-42.1833890069943,-140.73688640737075,-26.153086901203125,-89.55628306436343,-103.1228955491164,-44.89027564904093
25,275,-307.60072503068,-42.183678903140915,-147.71939192388896,-29.28572247241825,-89.53740743289643,-111.61978291122068,-45.64142053266821
26,200,-319.6592739855556,-49.90767118343606,-152.0608332632454,-38.60401479919891,-100.28124714449656,-119.6880249560232,-49.516881101616775
27,200,-313.4471420456782,-45.332474109619895,-151.1902062734563,-38.089418755284214,-98.27704551823201,-116.17768829722448,-34.0507556363638
28,200,-315.18049389950045,-41.828560345827206,-154.5688969838407,-41.210109799957074,-98.41534100798754,-109.33344115980803,-27.22936056671242
29,300,-336.3987165871999,-42.62147724300551,-153.359460698244,-44.328640589427756,-103.96254595548002,-116.2677431302507,-32.43104571262929
30,275,-359.866374517494,-52.12121790282433,-161.14456789723891,-47.52145715933985,-119.72652299589298,-128.0111830820328,-41.33210809806603
31,225,-376.0591537341796,-56.77331145341801,-168.4521747093933,-51.81872031650253,-122.86892775080493,-138.48354398509255,-46.560766212334116
32,250,-394.1634813672427,-65.25557536103624,-178.78464503587972,-54.563214856522485,-135.33477584474977,-150.37304233156758,-56.92295805022758
33,600,-393.5577140705426,-59.75485748186033,-185.30222960009556,-50.00264491923317,-135.05374804631464,-146.1302429266111,-48.156641434965394
34,250,-383.033879794203,-50.18132695955975,-188.87805216579235,-55.35807199136467,-125.29917998459662,-140.6179247106884,-37.41338524353335
35,250,-346.02676483511624,-25.55281907142318,-183.00553335406437,-52.18297786914349,-95.53613208783433,-123.89966191014035,-6.323683683178981
36,325,-316.7833039694686,-4.393550215172797,-169.35252479920703,-55.78262259390161,-73.74910333644657,-99.92239081266618,11.414420892972311
37,425,-347.2768567897292,-11.595279033146266,-177.22678032171325,-57.901430147322785,-70.52946329319138,-93.46168338487126,-3.215282374758979
38,350,-348.88657382127667,-3.476615031439059,-182.458174937205,-60.44305190234194,-57.604803630928096,-85.51509106999328,2.770733111735097
39,325,-362.44092590817775,-11.245407630970949,-187.95329097481584,-69.55709255417375,-68.6950076076564,-93.05655680086164,-11.087086965736729
40,225,-386.9099456490115,-18.853993546927544,-185.5502920909482,-72.7834478225747,-82.52973502449403,-106.89469427188843,-18.360054810809896
41,275,-395.28122200775704,-14.859472891599488,-179.68479566065596,-76.3649105264391,-85.35390611695479,-99.81053386396394,-18.793519673104797
42,325,-425.31128166227313,-32.30236521948133,-179.01120401213606,-82.14382739117579,-98.46682409879318,-92.18233168193548,-29.22967387294413
43,550,-387.8741960019706,-12.084497595017618,-174.29101043922708,-77.31126305880137,-79.70888226920823,-68.4901693723819,-3.2357449761968327
44,650,-378.68390207024555,-3.962675590621722,-185.93657643466747,-77.04294018945322,-59.962329164397474,-59.30948657276507,15.762534885079264
45,700,-398.5807271589835,-9.522280639608784,-185.72236240003505,-72.18014872667315,-67.86520350481065,-42.77321045641862,19.650601620844824
46,375,-389.84594272289274,4.097602902752565,-179.6397005117433,-73.93381035997054,-63.10415259447414,-30.619041604984954,27.87674357487228
47,400,-417.80369385174515,-2.6482095505239265,-190.23059604864685,-76.27846910095013,-66.37293805902573,-31.297455852981248,11.2167887059735
48,675,-387.3619910920786,16.262878438593695,-186.4881799279552,-73.10850048759404,-57.530463651381396,-10.932992434755558,35.97495281188745
49,325,-425.6701028107906,-3.935618464536907,-188.1039271145501,-86.0108951734138,-53.03888753239024,-15.379148569093623,16.12424989265353
50,650,-405.18140863638234,17.331334326146486,-182.994155342435,-81.6812966833995,-36.553625613287174,9.037473779769037,48.69704526077199
51,550,-424.11340671555297,1.3814625838897072,-187.9088860840566,-76.65167518146886,-43.33067772855236,-12.723386411439767,46.093961141910874
52,425,-431.33321144514457,5.653527494145985,-184.49537602028252,-78.11954722281766,-47.25309003080476,-6.915873571903107,39.460743110972714
53,525,-435.158654498597,2.9398544667570334,-180.11389730305015,-73.92631552493515,-31.44740577667328,-14.308177176686137,56.58660695736701
54,400,-428.23723453245606,5.415332368068104,-175.2838003368848,-87.34149224591658,-37.42834608983188,-16.272527864973522,55.18261592856644
55,600,-425.5846858651472,13.204204844648741,-174.4166189266525,-79.30384255695384,-33.314739113114506,-13.983672778046119,72.90026828753798
56,575,-435.1335893089455,16.409789882838805,-175.92908986464596,-75.01692465421728,-19.21035392022569,-15.342319920128322,88.89558303611676
57,1225,-385.48509579972813,36.667029775510734,-165.97275537088558,-69.56530318754245,-0.2789511634064725,19.30425641084312,142.61955169423285
58,850,-369.70770163136285,48.02539626082984,-159.1044933806632,-72.33682356788893,12.534864168642656,25.29335247452326,177.88905008654507
59,775,-360.01580854293945,43.31257762893384,-144.26644169346352,-75.44510394987937,11.127453252599892,26.763865244797447,185.65248942745615
60,325,-363.0402837221677,28.858158593763235,-140.59473531279446,-83.75676552218243,-5.278984718610667,18.508656604870836,171.46583666835164
61,1050,-336.5837181662782,35.471208487572795,-131.5245510591177,-80.18559524388131,-1.7669117354245598,38.35034378565604,181.86716606640073
62,650,-316.6539521428705,43.50941255774734,-125.59985195921593,-75.58270754996636,10.152240687331508,45.83015595519557,195.97138050335104
63,775,-293.0915567320374,54.396316067972926,-122.1873775748711,-69.27473571326897,21.871067168000085,60.05956686178632,224.6087247236898
64,700,-313.0645146364779,34.15454260156339,-126.5663578764312,-69.27473571326897,16.294645217509505,38.76580708291823,215.44734466099717
65,900,-311.7812677347325,29.572894756469182,-122.02018580366688,-69.27473571326897,11.548180366935574,37.26433342777263,218.22832584694757
66,350,-311.81065432451345,21.125639280652056,-113.77815070996397,-78.00390316905529,10.26737144829639,28.607436030416345,211.4742213702845
67,500,-325.9809734083658,1.3389009711481425,-120.48161251370195,-74.47024255907007,-8.407717203234457,13.016428310867747,199.26737317738423
68,1100,-285.87531956096933,26.575402450724116,-105.75834423769278,-70.84403910828605,16.695173019089868,43.67997381518191,243.9893147255633
69,375,-294.4352042319073,24.274448244048873,-103.52352402356547,-77.56326503370612,23.38526185161822,31.13106284146382,233.6437738602714
70,575,-309.59507722202187,22.699443171297318,-104.1118907253348,-74.05977112766355,13.342732947331998,26.88620965469644,227.42867852072686
71,175,-342.68222728499063,-6.498863841823503,-107.9255559211569,-74.05977112766355,-14.353069197821457,-7.382813470771629,209.60882377275902
72,700,-322.1714305616499,4.4070087300756295,-105.53874748016834,-69.97244751221234,-1.159882111719035,0.33731056033061946,230.42346861998954
73,1125,-311.359987067564,5.273329077994318,-106.30462204978126,-65.12973410671648,-2.135741078257387,8.549430797280246,235.1478601636823
74,800,-287.9033785120258,11.779106288583197,-92.6810412330795,-65.12973410671648,-7.190693856470703,24.71947595243536,249.40227922895735
75,525,-304.18652870362257,-3.0926658755531293,-97.6599845382473,-61.574249756579,-17.09238357440692,6.100222472313644,237.79168789184507
76,1125,-284.6967733056293,5.950116774608389,-91.25439585742009,-57.61023458177146,0.8883895953920251,15.26158875642235,272.74722640284045
77,900,-242.17781268635542,19.27976972032472,-78.06085907661009,-57.61023458177146,-4.354738838198376,47.520232929087676,296.39280255886723
78,300,-254.48090397739793,5.780211741068274,-72.87625254752373,-61.099223252843984,-14.230351255884758,31.10225811090889,287.49725175042914
79,600,-280.12429226921,2.7110501111087357,-85.94362081477632,-57.56394696965319,4.102371248818305,9.48747002567995,289.4710012732589
80,675,-264.9503488295825,12.6547769874475,-80.3521480697974,-53.97402160117047,19.137439798418992,14.894867902856621,294.18864504870646
