Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,175,-37.770158088161594,-28.029786746765314,-7.978895276110204,-0.979820075691576,-27.9830196371828,-29.935816223135923,-26.418955530616387
1,550,-64.06242291856054,-37.8751157736417,-14.888219393322,3.939242666107857,-42.150335441878944,-35.97247957119354,-37.362307667555214
2,550,-74.72592872677866,-37.1207042014709,-17.567184213298404,4.073491398100006,-48.40504058115955,-33.02791922682309,-35.191342141287194
3,550,-97.48854882039713,-47.834331453908035,-22.57510494145096,11.039427277182519,-60.1336333410118,-48.08611768359342,-40.635334505712635
4,550,-116.91783245928869,-53.00377161523923,-22.028655701961135,11.501291028269394,-67.14849823649705,-53.310333905523386,-47.805083219359446
5,250,-136.35832258633368,-57.75289777780846,-28.278504948791262,12.395932672512295,-72.25896240631593,-57.919546689285816,-55.29000045505797
6,250,-164.03219328132474,-69.13980570074938,-33.4790337100988,13.497919443155983,-82.6886954954219,-74.91513821595437,-67.49167827117549
7,225,-167.95708355622781,-66.27105978409145,-36.6022428347751,14.724855125741257,-81.50290059261181,-71.26459710734873,-66.50498365725291
8,200,-183.35334326565655,-69.13068842798438,-41.62996310923119,15.687907989531114,-84.26203944151891,-74.95595445781642,-71.17855289297407
9,200,-196.09771785388622,-70.68594625442782,-45.89245064272894,17.063285944632764,-85.70751338873667,-76.78493507368586,-73.53950327383725
10,250,-204.85625597161084,-69.9182622738983,-50.6790985681921,19.060975794088264,-81.7528310586178,-79.1594666756497,-77.54172729714261
11,250,-212.7144375129449,-68.02914503839025,-54.124507888033236,15.524491683292629,-80.86162744946613,-77.15328968937926,-77.31664008075809
12,225,-222.94332256854076,-67.73654751459236,-58.639183964428085,11.835695698457599,-81.46403187879284,-76.00162468091858,-78.68775727644132
13,300,-236.9087932267118,-68.29988477604469,-68.37981959870326,8.00840694650684,-84.69828298897843,-75.0361654922645,-82.45996268174693
14,300,-240.2702167443412,-64.5687938283322,-73.9571025704454,4.432363471975467,-79.04753989145883,-69.8847284247304,-81.61331440903578
15,250,-245.33923027927543,-62.93832935546466,-80.95174750547616,2.2784805674123683,-75.1817371343272,-68.94848659041858,-82.19720655608714
16,225,-251.97382514200243,-63.20767926447196,-87.53056378555405,-1.1840964851179276,-76.49356511700942,-68.87213260651461,-83.91711596284954
17,175,-281.94317504252217,-85.57933971410385,-93.95465104248754,-1.1840964851179276,-99.29722126044312,-91.7697634045313,-104.50908108429948
18,250,-283.79446568356565,-82.79069403370015,-101.86465451352701,-4.947916893802365,-97.89053908290903,-87.91791200788657,-104.88087391785233
19,225,-283.2353558395742,-77.35823314225682,-106.18673391613044,-7.491803157346334,-91.24417876290917,-82.19591428358179,-98.2020395893512
20,275,-285.02640365415823,-73.93080862893456,-113.54071723844767,-10.563761705567408,-87.39048162274176,-79.3752442553065,-94.04711472771882
21,300,-276.91291422520504,-65.17031799930227,-117.169522062458,-13.421563078420338,-78.32440452217111,-68.85257301969166,-86.05346313871006
22,350,-290.8651728634288,-66.03838713093374,-122.31043511069761,-18.488176793540937,-77.81299945564878,-73.79267470364421,-89.52734605631181
