Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,200,-49.14984974067578,-30.895027798319425,-7.194331257482396,-0.5388960298186367,-31.556482412673933,-34.436401668695964,-31.748325019786677
1,250,-62.489252345116,-35.48042204860627,-15.469184294225384,-2.7971567702217057,-39.39191606263395,-38.2071981563296,-38.85922913178208
2,575,-68.39193476398168,-36.02565190785314,-17.892825666859284,-0.9227220279991153,-43.31055124063435,-39.3588293567941,-37.89981656690017
3,225,-86.02427705053933,-43.11597514358656,-22.819324528467405,-2.69383620805609,-49.73587760113843,-49.974781379755754,-45.1345902699024
4,275,-102.50124913254035,-49.0595680403514,-27.700458828356616,-4.288620937588425,-56.277973310148546,-59.133822235685386,-52.78560438849205
5,525,-105.71667604243588,-48.34344453353627,-31.972977928086788,-0.6721452547810793,-56.38990655780185,-59.861391439066495,-50.282310786912
6,250,-114.5356851919925,-50.46502383882313,-35.34616892361875,-2.751658037012957,-59.19584637470703,-63.45960939993802,-54.47232902576541
7,575,-121.5195343065261,-50.942930724913026,-38.27075515534372,-0.7169715955857561,-60.82515118675327,-58.49993617267583,-52.754704813718966
8,200,-139.80720110661437,-63.6747421218703,-40.674080813960465,-0.7169715955857561,-73.71133194168773,-72.01869991193198,-65.05144359107787
9,275,-156.9232399730379,-69.7621431687296,-46.32540644874057,-2.4401311846098706,-81.8709460251878,-80.36971613438371,-75.40340131452326
10,575,-154.86686627875534,-66.00536042462474,-49.78031804750403,-0.5805941573466398,-79.21738643085276,-77.79684382446261,-69.695854253398
11,575,-157.61260588099745,-65.00888148542691,-52.01068599632546,2.884376032398543,-81.10248922542803,-78.0953172170264,-64.69815602453536
12,250,-155.42175177177896,-61.210203127785846,-54.17271685264739,1.4589321462591596,-78.50715877972918,-74.26390633826843,-61.76404986015094
13,300,-154.6500917065541,-58.96441988056908,-56.158929637197424,-1.0567815328621826,-77.548114993773,-71.27032523176318,-62.14274544817837
14,575,-153.8702632092038,-55.47341508230488,-57.948637666552564,1.2336372945487488,-76.0826948977453,-68.96139911982604,-56.72268835031282
15,300,-159.58290490839428,-55.44081103412052,-60.72742222551161,-0.6376859407007258,-76.25722889500715,-70.20659920691594,-58.674990464616165
16,300,-157.63740798387101,-52.10304963571107,-62.822896233626906,-2.3957761902914836,-73.45041355537363,-68.33911211666158,-55.30396383567532
17,300,-168.18853595386423,-53.240851956850264,-64.22398182731686,-4.175113890072469,-79.86936563093269,-68.40048193519688,-58.27851779514294
18,525,-156.71572793294442,-45.66883878775737,-64.91428143079318,-0.8278992786710253,-73.90637530992892,-59.7726293769533,-43.18995340138618
