Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,275,-36.356064046797144,-21.649007277049222,-2.401474620148805,-2.358307758070906,-26.901782550508543,-26.73130040434905,-21.63063975897341
1,125,-70.3380383092106,-48.598155975912775,-9.812254571242264,-2.358307758070906,-49.33711471399663,-54.79659298481962,-45.73016039585813
2,300,-103.73622198543134,-74.7945546447962,-26.532903496470613,-0.5277022736226479,-41.841343162572734,-84.13497221758698,-63.67812702762287
3,75,-146.6230618205255,-112.53748336891049,-30.155720105759173,-0.5277022736226479,-81.3268060655546,-110.55663807227282,-96.40654460035339
4,350,-144.11213600636665,-105.71201075619773,-31.36166307123322,-0.5277022736226479,-83.06040747221236,-104.64255832435649,-96.32399002411765
5,725,-131.8229601179466,-89.5104339254775,-41.424662630769234,6.683691562303575,-79.50708434657861,-80.6103145797278,-71.1732594280892
6,250,-159.39293047891437,-105.32084616574615,-38.62061396026219,4.1048253929417395,-104.87619431931785,-95.05385448734343,-80.94493623300605
7,300,-171.1557588939111,-102.98395379620763,-48.76582922264231,5.429233616361337,-93.68074684894505,-98.4912421883036,-78.71743966554304
8,450,-168.37540039389353,-94.69260432201243,-51.45902654704385,8.49848977155112,-79.68311532183074,-95.63232980799043,-70.25319973090257
9,375,-182.1369696777915,-99.04159936465088,-58.83621981832015,10.591020114344278,-76.02275286674151,-100.339522260291,-80.38266436403762
10,225,-198.93015526911415,-106.48241160549073,-62.75790996887225,10.591020114344278,-86.50924202705765,-102.57880937275176,-93.899198402441
11,325,-209.5649797961524,-114.45088442853441,-58.62170015127503,10.591020114344278,-92.36915689085305,-111.1152657537213,-104.10422275048816
12,25,-245.59834368586726,-150.22037046457544,-64.48278362675406,10.591020114344278,-127.86294275437336,-146.54324097994007,-125.14261683104688
13,325,-237.26945488625887,-139.2664181485877,-71.44852186514153,11.478198999403354,-107.28919303659674,-141.6052504809514,-113.37794062667271
14,50,-269.04028917984715,-165.46182365087355,-74.38155821491934,11.478198999403354,-135.4252107988472,-164.5947011517589,-132.3392359185082
15,275,-272.45460164224494,-160.36939941341066,-81.66864794292002,11.919036545243921,-130.80549162920985,-161.7539640857576,-128.09785767021472
16,300,-260.9781402199703,-146.49798335921082,-80.62581547736326,14.28431299457815,-113.47492668131046,-144.71594282373448,-117.60641078373217
17,175,-274.757058895782,-154.60822365999482,-86.68497809141854,10.643502889647085,-127.95690054647878,-154.75985351451362,-119.07795558581583
18,175,-273.80483022164697,-154.43321556901282,-90.03642771514951,5.428552302916839,-131.60532389859324,-154.89416267992974,-121.27944132230559
19,475,-273.22707300848805,-148.58349233009986,-103.50157448340828,10.808167433858099,-136.01655426709308,-134.06577101247692,-114.94947511447354
20,275,-301.85032223980676,-158.7245815185748,-108.50153501604302,10.808167433858099,-146.07190782060027,-151.82637912366317,-132.59114466161589
21,350,-294.46931883648705,-145.29421963986167,-113.29527669162701,5.469790007914496,-133.99377049556244,-135.4134903251036,-122.954655068165
22,150,-311.27750253473204,-156.3429940932348,-110.40430797725912,5.469790007914496,-136.6966623997888,-149.03009002789474,-136.72940410810747
23,250,-326.6241134258823,-165.87403756334672,-116.05563151329194,5.469790007914496,-142.61508675857257,-161.2557390806328,-147.69986868164423
24,375,-301.3308800388137,-143.94337493553812,-129.22257236170617,2.042436993098554,-119.01828236128648,-130.07906188938213,-125.73203668277525
25,550,-304.9289182384254,-141.70028145328382,-134.51314021077968,7.224881331541109,-117.3870649772926,-138.509904073617,-118.90377284056277
26,225,-331.3876135887696,-152.802177277871,-139.22729053036213,7.224881331541109,-130.20421404333402,-153.57019362373882,-136.88658309595866
27,300,-322.9612621329195,-141.68658668615706,-145.72025515389225,9.012369564283366,-123.66597882198184,-140.63054523232535,-121.5721742671145
28,300,-340.8875236119147,-135.8880890082604,-146.83121675524455,10.999143702044279,-127.49255426231039,-127.89354812182795,-122.91824246731824
29,175,-358.9319275790575,-153.47489124592516,-147.7955821187947,10.999143702044279,-148.1117008618328,-145.9356840772781,-135.62269644799383
30,475,-346.977529817498,-131.94290826157132,-141.48871999251517,12.867814171148032,-129.96487485855974,-126.08316131978277,-112.15253062085978
31,350,-354.00382407945915,-127.37265939750095,-136.97431025301074,13.444399152156892,-115.30013720609477,-123.2429609199495,-102.56058734711159
32,500,-354.4136051406722,-115.03304821426818,-132.2050416691943,11.24019713890605,-108.97338437526348,-116.61139462395555,-90.64058609422969
33,575,-344.5687048255999,-106.10883760742973,-142.1789698802534,18.195825629197827,-114.89126413846962,-113.76659670176137,-65.95090615521515
34,275,-352.74364445763615,-103.97843896738895,-143.7986664653522,18.195825629197827,-113.1626492718035,-111.13381457610579,-67.14919143422142
