Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,75,-44.40076801878528,-36.984706782581625,-6.29865572201548,0.35442111223639294,-38.75267304649043,-36.754494332032834,-29.390885435458834
1,350,-71.87273262134313,-64.30997334912809,-16.339077363202556,0.35442111223639294,-66.72209247860135,-60.41168180021731,-57.00860448054702
2,925,-83.51347984457112,-66.9224499629703,-12.173468813886073,-5.6826533919909386,-61.19207186509191,-72.28138620611452,-70.86027522092144
3,200,-110.06888787541578,-86.09904104943891,-30.601833515032542,-4.018376343456898,-88.7657593465387,-62.68986345321186,-82.12954658007725
4,225,-138.94742641520855,-95.46265244752806,-31.577465992829076,-5.237557332964554,-103.29125539233397,-74.07638208657585,-93.46734240482836
5,100,-167.60165329070796,-117.9403843861391,-38.07624734667336,-5.237557332964554,-123.2841467711705,-101.22732148353714,-109.74298424861577
6,300,-172.62951837818414,-112.89674716606409,-45.30855522624139,-2.504088196334741,-115.79574251274212,-99.51687785505173,-107.55901882433585
7,300,-166.98953003331943,-116.0526810035059,-44.64570213469313,-2.504088196334741,-120.2001067530658,-99.6179484224213,-114.00202136601447
8,250,-170.53795734736394,-108.12495135760896,-49.141344317873994,-5.718585865125263,-106.73293566808098,-94.50855646079548,-113.0482099401089
9,25,-208.67635125949116,-145.34940614748413,-51.517231216246564,-5.718585865125263,-143.64084086239856,-130.96873385892331,-138.86521604042028
10,250,-217.78295965161735,-141.7075398603128,-61.683172337525974,-10.152822461195786,-132.2686813337519,-127.22037198429246,-142.1421822108295
11,175,-225.48140982286404,-150.8103290367464,-60.40531138100354,-10.152822461195786,-137.53232923446836,-139.78977955624936,-149.78933104418712
12,600,-200.19515198166857,-129.77058516284944,-59.330186279122394,-2.5238222975773477,-120.0996342918129,-113.00292006142209,-117.4964744424604
13,400,-199.8375894764605,-121.9857654363002,-68.6946788461842,-4.34987208919609,-109.59870274735319,-109.32751508544908,-111.07733535486568
14,300,-201.54763884253373,-115.43182299186948,-72.55857072973382,-6.286237871088354,-109.23315593980072,-85.16757658267622,-101.28414761970154
15,675,-190.58146762282936,-101.88782960396829,-76.17101962602274,-0.482739959338331,-99.66417502730818,-75.43121083897695,-83.38235819072088
16,250,-200.81189488749533,-98.92209336842853,-85.89669335556214,1.9987276102802545,-88.63471281893837,-68.2974184810749,-81.96549581228518
17,375,-213.14690025297676,-95.64407289016717,-92.57443113989824,0.2110818034199914,-92.14322706055245,-79.41578590429768,-82.1411940447898
18,600,-225.00425306292487,-93.56710906315044,-98.8266041825321,3.8625992987311557,-99.47544305109395,-79.31569613593642,-79.73201731291475
19,800,-208.91461371092686,-95.87332787567445,-88.06172143151129,3.8625992987311557,-101.20119649701446,-77.87235714475247,-83.04264882365585
20,275,-236.1987579998647,-99.24738257191767,-85.23350909477499,1.2365132602701365,-109.81673643550545,-83.12348183932568,-99.37034197083105
21,300,-239.24273871352878,-98.8828391201974,-87.12287438217736,1.2365132602701365,-110.55012759087853,-78.94149129122084,-104.92438318165097
22,275,-244.3873109513583,-109.56366940689355,-94.65729628962478,1.2365132602701365,-113.69569773977804,-93.88558000565305,-113.34119338301944
23,425,-234.8223756273813,-102.23722427770853,-100.43666291680633,4.174369102783938,-113.52710126311122,-76.60005502989723,-97.26817391606447
24,350,-241.45744576162843,-107.38516901592256,-87.59211501909596,1.5429966600680487,-121.03784448606999,-63.2181397110376,-102.15653796581189
25,150,-252.95404094533654,-114.75577834866422,-85.1629734222212,1.5429966600680487,-131.92013990503048,-71.73269619253418,-108.64221562046848
26,325,-259.70337050775123,-110.49537208433372,-85.45399660717948,-2.257385741604447,-131.00604137277668,-65.42646442484488,-108.30862674316964
27,300,-307.91435979032025,-124.17895181848671,-92.45258984479663,-5.983921189398432,-145.82763213727182,-89.56651579480759,-131.78055573917052
28,175,-315.79124064072903,-122.27554883004865,-96.06271382203244,-10.136082809591416,-143.69767646455787,-86.1032101937308,-135.04110071882738
29,675,-321.50831986283316,-110.5749577947294,-93.25435719266608,-4.590204581641841,-120.5759218178402,-87.56025429961163,-117.55703753725366
30,600,-330.4086176420116,-118.29260434018624,-102.47832466307139,0.46662185500085496,-132.27229924118868,-103.7113000932449,-109.61877280345134
31,300,-339.2601161609352,-124.89644113922323,-109.87857237219677,0.46662185500085496,-131.2865749087876,-111.25937431409703,-119.88756989604481
32,75,-370.5588620166066,-151.56729257453705,-109.98162897900623,0.46662185500085496,-159.09723620930674,-133.8700440595563,-140.7941249151232
33,275,-366.24923657632706,-137.90505074032433,-105.97676611533835,-2.519197899212555,-142.01135895252648,-125.24192080128603,-132.3233380441322
34,275,-378.761056669929,-139.47768854637164,-110.19614527376116,-2.519197899212555,-148.06796599703355,-126.04645162008663,-139.44828481573705
35,575,-360.84957337187933,-126.78502407562418,-113.5261946682866,4.717077610979463,-125.05034352453143,-117.76769759055455,-108.95355784983889
36,275,-376.2639906384023,-127.70671951656838,-116.35493611521727,-1.212459990179421,-126.5765991473256,-123.50930989313203,-113.9337153747065
37,375,-369.9979554916016,-116.84405383479597,-111.59104080799317,-3.538865265944971,-119.52477332763802,-114.14471006400076,-100.51643676801243
38,275,-363.1338189620454,-111.26814367435298,-109.87539614581434,-4.416095531782848,-111.90099152410153,-111.3696562136537,-99.171664276171
39,350,-375.072872493938,-106.65109461122898,-111.4208777586264,-1.32749824930162,-110.97748578525201,-107.93387567740373,-99.28654066899713
40,175,-402.51317875624017,-128.39973757457818,-113.76367878683139,-1.32749824930162,-136.02609080554174,-130.32566146120146,-116.29539048469
41,375,-395.9925574166872,-121.65535787667878,-124.46735033854432,-7.518189405698749,-125.68467136623411,-122.71100013185058,-109.68173563368384
42,600,-386.34177245373047,-113.96784803662037,-129.37062352131014,-1.0015430506325806,-122.05466574880141,-117.67816535285976,-95.28382131133982
43,275,-385.7927626506596,-105.06934806843479,-128.90453519315201,1.6326218307628535,-117.54738122668365,-107.64731882702317,-86.89076334092005
44,650,-396.16541238942114,-101.2529775836666,-143.17932103571457,6.5608228991926145,-122.54979944662897,-106.14522272743034,-83.26827101174862
45,375,-410.4969496438174,-96.34457846257449,-155.27906789344064,5.921868501160294,-113.90991446317518,-96.04718660857155,-88.73651975405731
46,25,-449.7767189083863,-134.46376553198044,-157.707440241048,5.921868501160294,-150.06842757855517,-135.45087908656424,-114.0074490333273
47,525,-446.6475959045683,-131.61658363226044,-165.2464292225842,11.795614258402452,-146.65873104796682,-140.77780405511487,-97.1335126091497
48,225,-454.0092830110442,-129.96301949498624,-161.46309654648718,5.3322386587785635,-134.42050515370983,-132.84606893178275,-93.31190683912851
49,200,-465.7130010435414,-140.43150770840833,-162.12897291286524,5.3322386587785635,-144.80375322162172,-142.58372894234827,-104.20430920070298
50,350,-441.49447930264745,-118.85969876471547,-156.1411366603068,2.9372296356837206,-119.2151664151333,-116.9190122268673,-88.30974782191495
51,325,-432.8410862565323,-104.1757895742165,-150.72490241453565,-0.1536691820986804,-102.23694173811948,-102.09007966444256,-80.59417426224553
52,325,-447.8519157669043,-108.89197958183911,-147.503594540096,-2.2746575019347537,-108.67437512718935,-108.35642485692534,-87.72516840195374
53,250,-444.6101807786855,-114.67594792353347,-147.59570800062096,-2.2746575019347537,-113.30515221192682,-114.59032386287682,-95.3478156598356
54,225,-457.6227038281571,-123.97157229426568,-153.9359305284952,-2.2746575019347537,-122.63550711573988,-122.23325153366497,-109.16070856593484
55,225,-492.7313406470573,-143.26553105886154,-154.75459862018153,-8.082483272649869,-151.05287405009597,-153.17874929894563,-127.35927401592247
56,550,-485.2000326083373,-135.26771837079488,-161.14362714516386,-2.941333165696446,-139.64200403336227,-140.7081459787928,-107.26823904938765
57,400,-457.612683538395,-107.96225299710532,-147.21870125191063,-5.307469804026161,-109.67131977507782,-113.74039274865017,-80.1700256800102
58,150,-498.5052964868425,-139.31797669679682,-152.59389769589026,-5.307469804026161,-143.40113847053144,-147.35381362861693,-109.47784404691744
59,275,-495.8931134485338,-131.9278561355061,-154.71679127800402,-2.9480186423441634,-133.69138842183952,-142.6706161617389,-99.32816845443146
60,725,-485.79598455132367,-115.33754398029002,-173.69714696191724,5.041875719941175,-130.891838029735,-117.71185931662308,-75.64374670464328
61,275,-504.24044693990743,-121.30717771857728,-180.6640500196221,6.351941823552187,-136.0264813535035,-131.43853871834926,-79.07728765862262
62,325,-497.42669736831294,-108.73545980114969,-182.44468254568022,5.2182438593673135,-128.32795646315446,-109.03003175314707,-69.06349716163027
63,250,-484.1717590958388,-109.40903247510838,-180.37192330118916,5.2182438593673135,-126.10302037099702,-108.8736779868779,-71.13370042636318
64,325,-484.69618397016444,-105.6368251225133,-186.91645734613112,6.537329124814317,-125.07041962665633,-92.18569015358952,-61.98121729230392
65,100,-494.16630857514804,-117.06580840069603,-181.90891989478718,6.537329124814317,-137.1618921101063,-101.53276635378286,-78.2878618814497
66,650,-463.7534842116725,-96.35436073568265,-187.450471182067,14.373616584111463,-116.14485445041778,-83.79784532697778,-46.91584449841855
67,225,-495.58502999174783,-116.00694813052645,-192.50756167555744,14.373616584111463,-133.00577982890573,-107.68317038379772,-67.5384309004517
68,300,-505.50503718841276,-112.51144261764026,-195.99886343209334,13.321886931160275,-132.26735985934369,-106.24495222012483,-68.4633527188173
69,250,-514.4728754547069,-122.80646626121948,-201.47224735977917,13.321886931160275,-145.36903054523373,-114.57571523030495,-78.166611387494
70,375,-490.41214105177045,-99.68247055544104,-206.69288590018937,14.135689607167425,-124.06926123112503,-90.2390439520435,-56.384337097285474
71,375,-461.4766574149335,-79.43603674134376,-196.117845020845,11.625028865146437,-97.78933515868638,-78.79155494713744,-31.814565257765782
72,300,-456.9079339876827,-70.56442617690031,-198.5053891285818,8.853631642162867,-85.59747587008563,-73.91843753683403,-22.468166041116064
73,325,-471.1303090189716,-80.00493922844484,-201.46423654381255,8.853631642162867,-96.73884672511167,-81.91521077472085,-33.66638529373044
74,375,-499.77276243173736,-86.48008768754191,-214.4549192003505,5.569254206785088,-105.51784395753793,-91.4969785561725,-44.2848611655189
75,725,-501.0295736562782,-78.53759594016392,-222.5595005295661,8.882759394013142,-102.02104721720198,-84.82581546083817,-39.135885391465216
76,650,-493.9298108265863,-61.107343724290644,-215.76712316342923,17.185595719634783,-99.58042783132787,-65.87604411350671,-19.949648997970307
77,200,-511.2276593890992,-76.37223916719547,-219.8280213750989,17.185595719634783,-116.10715625093012,-79.75635782626671,-34.117337488976624
78,425,-490.6471260571657,-60.54639055019989,-215.111181743254,14.162164362041088,-100.88234979539817,-54.813540053531845,-17.934253342956236
79,275,-502.537059312623,-61.51224637309202,-213.18035934472934,12.636385219186682,-108.77639862964423,-61.43532203046364,-19.066957208656135
80,325,-507.8708155068704,-59.7096810393316,-213.2663785224843,12.15691405663769,-103.03287703870308,-63.86833132846442,-23.218810323019827
81,325,-522.5314153338578,-58.684215940378806,-208.28308689944677,10.859571996742446,-101.6782675897821,-71.80409867859152,-24.520845012462754
82,450,-547.1057012014815,-52.853490475702124,-212.91189484841365,13.394074790993654,-97.83448976147517,-60.24962291540427,-36.5057743742145
83,600,-534.9803358669201,-45.676500303356086,-212.0669697842324,18.59217722376191,-76.01918801800359,-52.661411121340215,-10.090545815197803
84,250,-551.9549101256241,-57.455089850968875,-214.82943506918983,18.59217722376191,-88.5576408992302,-63.549986873826796,-25.431880029152275
85,600,-535.7024646382198,-38.97563355974333,-212.9509479791863,20.794294620822654,-69.36035906917247,-42.75886064336086,-4.876135301931326
86,300,-553.5976409057064,-53.92984693786741,-215.79526152499568,20.794294620822654,-84.54854785522504,-63.40206389018795,-19.76244411326076
87,125,-588.4044273138378,-81.78306745410528,-222.44567544204514,20.794294620822654,-113.20500558344392,-90.90197530595914,-43.05461679879224
88,175,-603.1200176274847,-88.75802896243894,-219.5433826991413,20.794294620822654,-119.70655048582802,-101.45375200222514,-51.29845319279457
89,150,-635.3953921126857,-112.09981968995253,-218.65918080764905,20.794294620822654,-137.4395224032455,-129.24886304944346,-83.21325155271207
90,675,-606.7635548426751,-92.46251644746289,-223.08231141242902,28.2879119928868,-117.89730337808369,-107.74012454582892,-55.249135066569316
91,300,-600.1892772901222,-78.29113373959312,-212.34723926229688,23.329794913836462,-96.61785713289123,-93.01288111626383,-49.392726710711464
92,200,-640.1324722413274,-106.87868056104128,-213.25712209043377,23.329794913836462,-129.84077290297813,-131.51847970607778,-68.87365092295155
93,600,-617.3525473578161,-89.54587975245734,-216.92932456930174,30.36396528783151,-115.61792472284178,-113.89262290470135,-38.97487742211949
94,300,-635.7425759406111,-89.1694625496642,-224.56876337613892,27.920622599101062,-121.69279342866179,-116.3058493859524,-40.82412581876007
95,350,-651.3693269599469,-87.74548672237819,-222.74285953855278,33.19846176511227,-125.80376965452184,-132.7653292786534,-41.93340935476904
96,300,-654.5101800314067,-79.4295796664322,-226.68550254392972,30.80052347442085,-121.64251457554755,-120.1250084288879,-35.60447971071488
97,275,-658.8489100069726,-78.87760460178593,-223.41451138522262,23.168061734760613,-114.2458546548503,-120.22662430474261,-44.374789126498044
98,275,-664.6291707208015,-73.68981348974887,-221.874670699582,20.1449850113193,-116.02249294776773,-107.5260341273767,-41.62327927929528
99,325,-643.7585233132047,-57.81739540512284,-220.8388500932811,18.815028747082437,-100.84997039341027,-90.63927801889908,-20.9255658867581
100,275,-653.7138152404425,-55.99551258832968,-214.33802016986263,18.707709923925812,-93.91333823182528,-85.73618863777267,-23.759550222458888
101,200,-684.0748646519576,-78.07638816833769,-221.25701135794452,18.707709923925812,-118.30867827009192,-107.23416174004092,-45.16697756223785
102,225,-686.7136584246958,-79.981882551315,-222.4621632173156,18.707709923925812,-117.94112892777474,-111.32446814341148,-49.434308674049106
103,450,-670.3570994262892,-60.500689071583366,-211.13579444994562,15.017176786394282,-100.11456332308543,-92.13553712790726,-34.36438282794572
104,350,-680.2013906225823,-59.65264463250516,-214.15862584582396,15.017176786394282,-108.42547038519236,-84.02345017780156,-38.537844086111306
105,350,-686.7341735345009,-52.86922153044534,-205.0137510022703,11.410014239701939,-96.76282744300809,-81.23346694291642,-30.05070829609732
106,350,-709.1702426448759,-62.69507861798691,-214.94513862569355,14.216923752761563,-87.21874901129765,-94.5285685279594,-39.27310276648523
107,200,-733.6917233916718,-74.83339653295877,-218.9704660121361,6.420486627477844,-104.38150840935032,-115.72701150011234,-48.34157577149912
108,325,-741.3730791269445,-69.26682221770395,-217.73933192793046,2.8078201835724563,-102.64867572857779,-107.29340141952453,-47.82093963891911
109,550,-741.7830602296913,-68.14342247013815,-222.84927060903118,9.34084985510665,-114.60930902979293,-112.35601232299082,-34.53898486772964
110,225,-762.463760214758,-80.50778788128794,-227.5465043208652,9.34084985510665,-123.5063223178895,-127.7960093207343,-50.69970227353367
111,175,-782.3454875836867,-97.77302237855167,-228.52597309161095,9.34084985510665,-137.01984547130755,-148.8208673723095,-65.78826020279058
112,400,-792.7944052471943,-87.16237488430106,-227.12296130705593,12.86996864545418,-145.76193134388149,-134.3069606532818,-54.27159627639088
113,325,-814.2708363897167,-98.5675985533096,-234.09295949596114,11.369514394378811,-159.4887047228883,-144.26034050404755,-60.08370097685824
114,325,-805.2199200957873,-86.09748187093925,-242.7703761959057,10.803876891342627,-144.19021172397228,-132.13283261897428,-48.28937435440904
115,600,-778.8994509316867,-66.44973700916313,-251.8643732964366,13.891853861124833,-123.45813063353962,-113.53825680328227,-18.946298428661276
116,350,-752.9272035792837,-43.592286073565845,-237.65328522076214,11.339096290119347,-97.55134419391017,-87.48314844358555,-1.4867401532522566
117,325,-750.2032952193379,-30.167259808011714,-229.57125178497648,7.116424935279471,-84.54473672396165,-74.35905651429655,3.3481483745740204
118,200,-804.357529653938,-66.76285427779172,-240.11180516579515,7.116424935279471,-117.87758025172897,-116.89629035108221,-29.637651087060625
119,375,-790.8490562526144,-52.617952682753106,-237.68108762137248,5.737024816247224,-109.95836481181661,-99.97495442294183,-17.267386728835326
120,625,-796.6884097710781,-47.42714966194961,-242.88802601410814,10.98787164780424,-112.50945318071814,-97.92366007009963,-11.106410876255179
121,300,-809.9782589942156,-46.26885792521896,-247.95931797888295,15.012730286401435,-120.5772880053631,-83.85502416097887,-7.9938590261902815
122,625,-782.542884592397,-26.44261335701617,-243.62312534671912,21.612723204237614,-104.3476711296951,-65.34647083751788,26.191656620036945
123,225,-813.8881487199419,-41.10216798765025,-246.9596765674482,21.612723204237614,-122.29948247346277,-83.75672667899988,7.7732751090594325
124,225,-825.6777060096853,-46.105726023271274,-245.2641542267125,21.612723204237614,-127.71474679730116,-92.22558655314778,-4.398722713868474
125,325,-839.1915616694773,-46.68720076109674,-246.1661904923643,21.612723204237614,-132.13521903896125,-80.59038959816738,-6.758835361399906
126,375,-859.1277369983078,-53.99189339256974,-253.8664440282905,11.756252798998553,-122.72847256056578,-74.48175309239656,-11.453440266908675
127,575,-857.5582246357031,-48.728298244266455,-256.9599324416624,19.033521861266887,-128.39885448711794,-66.91730062918333,-3.567365579460011
128,325,-865.4875874895205,-39.56205945866343,-253.24543487484843,15.05947106347137,-118.74471697493551,-59.22667863469603,-4.60579334636239
129,550,-863.9328782526454,-24.561120430766973,-248.5071455760745,13.135700915543316,-107.34513502357886,-51.689786929789335,9.341724782711072
130,225,-882.3737464373332,-30.00659879822197,-251.69843006916042,13.135700915543316,-108.9755083974396,-59.44203545559877,0.6661495055632254
131,250,-896.8525362523247,-46.24271163678949,-255.43495042414358,13.135700915543316,-126.65098411895237,-73.3128857253944,-15.87544312904694
132,175,-922.2539765213814,-65.04636504987417,-260.6505064514889,13.135700915543316,-143.39353722515872,-93.25483217330114,-36.372263784079486
133,350,-920.0564710114398,-58.20012132645777,-258.8235151249186,14.922320114858872,-141.45670594568895,-85.0143938872213,-29.637527442147245
134,375,-934.6703065347095,-57.77319876292303,-262.47305702181416,8.924351034516251,-139.64587613087272,-89.82237911202213,-42.312240024048464
135,250,-948.3441795348929,-68.13869219962994,-265.48049799254744,8.924351034516251,-150.42272244334396,-101.92891214841961,-53.20300259809451
136,275,-967.6242913079934,-71.65484637428708,-267.14251710192747,7.00962173286984,-154.69920572247648,-113.80172433321813,-59.25037340248642
137,300,-944.7501233350542,-53.54876542751478,-261.4676976984923,3.616171561559848,-140.48220602868815,-89.70103297659111,-34.46748820926485
138,475,-945.1936279618131,-55.71177086536431,-263.7881820154086,11.50712248076275,-145.85845872757176,-97.07098436203458,-22.237867675182237
139,700,-892.8145010980858,-22.40375106014693,-250.63115573954022,16.65747519514568,-121.50573806498831,-57.86442443055453,19.957331729774975
140,375,-868.4419379663636,-7.547214594808714,-244.93451475257393,19.517234653421077,-106.81679634407777,-38.15458897133599,38.57174498051056
