Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,300,-46.7032683115381,-23.788658072878313,-12.504644598524107,2.429449969407431,-43.29257899774326,6.434265128349645,-20.24003485449189
1,300,-63.95719771220515,-42.15421695342724,-15.17823331589873,2.429449969407431,-59.28156556314331,-12.202997484620136,-38.4484040623158
2,250,-81.36832292413044,-59.72794578874593,-18.890815546466087,2.429449969407431,-76.94454920609589,-27.96811070986505,-55.8164455147269
3,300,-102.88956592272439,-70.628221798693,-18.301089116641872,2.429449969407431,-77.34917670433197,-45.178342851197755,-67.5349959472493
4,200,-132.4311831599646,-89.31532785383197,-30.097315567429753,2.429449969407431,-101.22565321611398,-65.32158820980811,-83.53964099142274
5,250,-152.27865424841764,-109.9277520517281,-38.62336308623036,2.429449969407431,-108.53422985358087,-91.80737761519319,-98.6903969983571
6,225,-175.16438549913855,-124.12698973962677,-44.83272489628959,-2.7085796665210626,-129.50857162197403,-109.42153760887528,-110.90192308902313
7,625,-169.42565819028698,-114.67445095746267,-57.98709801253454,3.3697890339680687,-116.99305554068043,-102.35826308317482,-96.20415213376836
8,200,-177.40631267113312,-125.32520593814992,-62.30320278638797,3.3697890339680687,-123.68021587280023,-115.75588044557689,-104.91928462103519
9,750,-150.30356798564424,-100.82744186475448,-49.31969263870003,7.927703880401908,-99.48130341080291,-87.3767651086003,-71.83101515207781
10,250,-156.08683716451048,-107.16082247727365,-55.613552828712656,7.927703880401908,-106.7090479873339,-88.74018327206885,-77.70582184837778
11,575,-132.30291082826906,-93.20688089082468,-48.72699867334052,12.946144906422749,-96.10579856207592,-72.81079159262052,-53.6261006593141
12,400,-130.76513906651562,-84.70186793564793,-59.73492353617466,16.44951199999852,-84.83080104296278,-65.40692753874686,-43.78949860807275
13,300,-145.6690862916968,-83.8234874645173,-60.421617503034945,16.36110781856274,-86.98971898938127,-66.2741983751575,-48.5270159912498
14,275,-160.48330623032172,-95.13321099705124,-67.56961627238292,16.36110781856274,-93.66060030743205,-80.4576966666994,-62.86745474905131
15,175,-175.87687128452487,-102.29872626321662,-69.56250157317449,16.36110781856274,-95.1178349751782,-91.15936120350922,-74.881156751114
16,300,-185.21010879965343,-101.8423204862353,-85.3795227047975,17.78038433059101,-96.64027704900909,-94.00517860213901,-77.27180753927001
17,300,-207.12978546599035,-104.92881185855279,-96.62450278664289,15.124193318502817,-104.36963619814615,-104.38949354967339,-86.32020628414577
18,700,-185.2341973881265,-85.79492976498969,-103.6669673017813,18.726355945900448,-88.46690304798749,-82.23068925110964,-60.996555673905085
