Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,175,-39.20582957182656,-21.861582877109342,-5.848551328798392,-0.9060961004389532,-23.71449086303617,-25.675153469047856,-23.16768035724185
1,175,-62.8030228372989,-31.301717290445012,-16.01938146079796,0.4968736850154098,-32.24794030068851,-37.72764315811608,-29.112278730743405
2,200,-78.59612369941667,-37.32964191875226,-22.23229526856536,1.343277486338406,-38.75697694267191,-43.62334150567079,-36.53611370490515
3,200,-115.7007530598267,-52.02450926314985,-29.87173188956587,2.6839836286280288,-52.05589893141775,-58.810164447908456,-60.63427567977318
4,200,-125.48612044133172,-53.62192761625566,-35.50886328439272,3.5431386137879954,-54.07817060184672,-59.48862685872496,-63.83171940634942
5,500,-152.58952830648562,-61.54724609319385,-46.13365579406288,9.136354976608462,-65.30144769611714,-67.47561259316471,-68.61111029382683
6,250,-176.5621646709346,-69.72618248997986,-53.1856320930596,4.080851933715351,-75.74168775136968,-72.75969621745608,-78.93827958339729
7,350,-185.3504992062576,-67.25323943393576,-63.93573355041446,0.13058674205740672,-73.53959340803524,-69.42635232695778,-80.45545016493791
8,275,-184.0996198628877,-61.80018325591517,-69.65166014946558,-3.784863380933591,-66.25671504450798,-64.01621445220852,-74.68819328587034
9,325,-212.07966456855803,-70.54468184906986,-79.38856457577106,-6.706977869713098,-77.85335910820544,-78.24947530638374,-93.40878306258034
10,275,-229.22629534953103,-72.32043397176905,-88.41782705691288,-10.593520041671468,-81.28918215022442,-81.49001949700147,-99.08823097125553
11,225,-244.2155607914708,-74.58224956629756,-97.24817671965259,-13.467059404344147,-83.67637312983443,-85.40178643120866,-103.12349091825233
12,250,-257.9609991296027,-77.08122169094153,-104.58021468659894,-16.487940279786088,-86.79506900212323,-87.1581046535001,-107.67781005789915
13,200,-261.15987204053135,-73.5881024582159,-109.99398752054748,-19.5985121925649,-83.73871429387067,-84.85666974485534,-104.61167517378713
14,250,-295.62943212094956,-94.77373202580216,-113.12437149476598,-22.461702549808493,-114.71563620793282,-109.55141332455841,-106.74818420772203
15,175,-304.191411600275,-104.45090007583566,-115.63453188884995,-22.461702549808493,-121.3921822894311,-120.05765114581443,-117.85903712546867
16,250,-296.23137519832864,-94.22041265905854,-121.59389546207356,-20.910638032946153,-109.99161935166684,-107.93708995542345,-108.42594557784382
17,225,-292.47803631079984,-86.87597137408632,-123.90704294670887,-18.12509941811029,-102.8621260903135,-101.61428552669743,-95.682454667866
18,250,-286.1045660297006,-78.32306924955597,-128.35015374251293,-21.00591013585291,-92.0680404505919,-92.03472916081432,-89.54642210053784
19,225,-287.6869816393506,-73.50214545239179,-134.46120842577406,-23.768265197756904,-87.34350080461708,-87.28586873648172,-84.26681872009169
20,550,-280.0757021448212,-65.77300318960432,-139.44647266528443,-22.820958530702928,-81.21125421850014,-79.40372384931437,-69.1635541751904
21,275,-280.02496127375025,-60.72984279425741,-145.66365860930318,-25.91978864668987,-74.87935917586529,-73.96087485448297,-66.03561722993099
22,275,-288.6102957373217,-60.5760224600806,-152.7452501658085,-29.139330006563036,-76.23479278018294,-74.23225785240194,-70.63079655998185
23,625,-281.1665874194729,-53.850973908263015,-157.39380653850856,-24.779858148841388,-70.07465851148622,-69.10914505840005,-56.415588802074794
24,275,-276.48164829003093,-47.943445518741804,-160.10767497886886,-22.32311825481308,-64.39149072043733,-61.445440534321506,-50.07323006085625
25,325,-301.05791943527373,-54.957352212706084,-167.40742238426674,-30.813185782911912,-70.26375496356897,-66.29583280432561,-62.30449066050067
26,575,-294.51017116536116,-48.67931198977187,-173.48043233639163,-26.425486922526247,-69.77773169938449,-56.85758414150055,-50.05484358745976
27,650,-266.88468914027175,-32.31712559062787,-172.6525309105421,-22.1174246532311,-60.774508499080724,-35.32816725991985,-25.056578522147596
28,175,-281.2219442394024,-37.96068760095096,-176.30374274856607,-22.1174246532311,-60.946253781693464,-43.284164567049054,-34.438585568886396
29,550,-268.4208012893724,-33.3258578627871,-174.76994194543124,-17.51840036864388,-62.14897732298631,-43.46537447696762,-8.84888258802983
30,600,-275.52226446866706,-34.43286443606107,-183.3451947357782,-13.297841679343984,-76.16768060392981,-44.76045382396755,-9.60646290674542
31,350,-280.3009286188233,-34.49005769262774,-185.73767529721866,-24.22350688934596,-69.38756894276068,-42.55364971102969,-9.418987750887645
32,350,-329.59206548328467,-50.493481885159454,-195.0778942168275,-35.70390430039879,-61.866269306211535,-48.98548852736915,-38.81939250732398
33,600,-319.5674831142533,-45.160964639000625,-196.8859853092279,-31.306336142855002,-61.30329706653312,-47.617458978605335,-12.873038876099624
34,325,-333.41560255562496,-48.51758536226317,-201.77897957245222,-33.56989493908151,-72.75547881127505,-56.56595942975388,-12.324468540659518
35,550,-318.6249387121214,-37.425668416772524,-205.0971591106421,-28.609108163181006,-67.37279260986011,-43.760888944268565,11.429893354615263
36,600,-298.63424688564146,-23.180724429446407,-203.2705117233608,-24.007582074820444,-62.68256574573134,-26.392406954065137,40.70901434440114
37,400,-332.9642801612239,-24.586869962935257,-207.36199246605946,-30.82086158996751,-58.26924871360307,-23.37233777299961,22.928572021058287
38,375,-381.9931205579522,-48.04629226087957,-209.56423763243944,-42.314676665916096,-52.40711342515926,-23.74967598177223,-0.9798732513158472
39,550,-351.60214953228603,-29.86291832108592,-205.63465975424384,-41.00207735266052,-42.567704042329154,-3.745555231424704,32.13061736406057
40,300,-340.6802720357433,-24.33245055678525,-205.8270648120433,-45.13338104990379,-37.896015791466425,1.6971943491216255,41.70020979073798
41,550,-346.2140236363256,-21.538024395699303,-204.87612828324413,-42.83778852329531,-29.23612173995508,-4.79472074827204,50.835847777887714
42,600,-301.0065629717117,4.0316656134216515,-188.109872238165,-40.50248895022908,-5.340114860770437,28.610256565920928,82.29402352510712
43,275,-304.65809425051236,3.632611723767667,-180.7114965533023,-37.57427288468287,-11.041754028362352,24.10350455307765,76.25699754378411
44,225,-330.6816075765978,-16.882700982951413,-182.85072876732607,-40.52433600205534,-16.290929668138396,-2.9309528494376966,60.408983229135195
45,575,-331.1905381767325,-19.925650010321583,-185.83158036263254,-36.678367008107394,-21.552369921242022,-9.558723983597122,66.05356374827468
46,650,-317.64732675105637,-6.096997978135731,-182.98509166681552,-32.19331928989084,-10.278118878219468,7.223459404524839,82.02328940903716
47,300,-328.7234572480983,-10.882730659066755,-179.86013673303634,-29.97970038460131,-10.662344038534028,-1.5547427595193497,79.0132328989455
48,625,-340.34245167351355,-9.210435447620208,-182.4579368492072,-26.262208356654067,-14.727921804624856,-3.348594867992528,82.8123250796913
49,525,-341.000257492559,-9.582738877606657,-182.9390150204769,-22.643891680648593,-20.338928953412008,-5.311869136906849,91.67871491764275
50,300,-376.73455016054476,-23.51538651017308,-184.8490288943247,-24.0211970307754,-47.32020739619935,-22.45061538122286,72.70898119955932
51,375,-403.5741323160092,-30.005184323218547,-188.3608917501816,-30.612739061808313,-41.813784634989375,-39.27847609047221,53.3157347463125
52,550,-396.3469078247337,-27.874113878275455,-188.80212931766894,-26.23526612048065,-46.5054796158998,-46.1958291507151,80.3578900768974
53,650,-367.49305734861576,-10.705789977576732,-185.1330669101856,-22.56056557161753,-26.433910487406116,-31.182864694277185,110.19711681070054
54,425,-338.60240173634804,6.846490900034594,-179.82426218516588,-17.56922412499323,-12.716321603649517,-26.18510179479941,131.49305632423287
55,450,-346.2264824336562,11.081434835787274,-177.14393036028758,-13.161431370754006,-7.185502487882179,-21.81969912587668,127.38757873123318
56,400,-349.69911584766555,12.904548033385902,-174.868375876593,-8.993556115019874,-10.958265340975986,-17.71365905394478,125.73663252707013
57,325,-345.0265994284256,11.764153506022023,-166.9175342392129,-8.993556115019874,-13.553309442711925,-18.51293163250414,123.43748575932847
58,950,-299.2822350907587,32.03281875282157,-154.66321948945665,-4.8601379823679265,3.1176038534940558,-14.459821071019746,169.7407067706051
59,775,-282.4440693401584,37.82360202385199,-140.9373238662113,-8.047299979625643,1.6693864925651898,-10.819391221076694,187.51807936297223
60,850,-282.16900361902316,37.34932591867735,-130.50482882427443,-4.519693506347201,6.301896311079256,-2.47532261151251,194.0155693095361
61,825,-264.6097673521714,42.456434543960405,-120.45481057513044,-7.663371490682975,3.254174154300352,1.3128490649080913,207.55606098913228
62,775,-263.25438646331804,45.3266246298418,-112.92985395686003,-6.364524081475214,13.055700399582006,-5.000692311318469,221.70341278517282
63,425,-257.6044688108908,42.563986081552756,-108.15675276701883,-6.273674783835811,14.903142580111314,-0.2782980045255137,228.325104494917
64,275,-267.34419698914905,31.334198441346143,-103.51789577442077,-6.273674783835811,0.18312772824607926,-9.243570617464627,221.62241475957518
65,925,-250.9361918794042,33.13304822468301,-92.20342486769161,-6.273674783835811,-4.386687186412783,-9.564040264304152,227.98587509129752
66,300,-256.960647965991,22.204648932193088,-88.2859621155821,-6.273674783835811,-13.79431397881743,-22.06000261888099,213.03855580692928
67,375,-239.3245176521068,32.38197186283732,-83.2993171675951,-2.890051675382652,5.743263835827463,-18.190875415716643,220.404279516742
68,275,-260.5372596488567,14.742168222321544,-81.31359837508549,-2.890051675382652,-16.880424042088443,-33.81414161253738,204.77150248957972
69,425,-256.59832636672786,19.70944646168885,-75.61628573722668,0.5661149680693847,-5.584749304930732,-29.33991217877039,211.42036176698048
70,350,-271.96760299639845,17.418143893330512,-74.56386396886914,2.861606825024639,-19.45035035103011,-25.272718902705634,212.36309319115242
71,925,-264.8801329295521,25.489500964227,-66.41846582515522,6.181784757447824,-3.393076171363143,-21.15003504897841,237.09874339196912
72,400,-246.00790519777465,36.02040576559243,-59.08407085056229,7.143070705969258,15.9409413140443,-17.478453215939208,245.2072835602416
73,400,-241.89717399147622,27.463351438296236,-53.520534391918545,3.989259084604199,12.308044142624707,-29.87219851243825,236.86266564779007
74,250,-255.9030608762944,16.867081318436064,-51.13386486111307,3.989259084604199,-1.9554581242433446,-39.407663481522235,226.29366296200263
75,475,-237.64940260600858,26.84586783385736,-47.617395811477635,5.015746955491777,15.237867683182902,-34.779058462666654,239.51197655728674
76,250,-268.68410907593926,7.853094570781975,-60.25766743433171,5.898310170878303,-14.27245814620505,-30.89663574539875,227.5632392668041
77,900,-264.3505846354309,15.714414865707754,-53.96317131663272,9.485109021634122,0.9585148146441482,-26.490848828547207,253.23509483239638
78,300,-255.5072999348552,19.905572353706305,-49.36100017272993,10.383357685872744,3.8268773030379064,-22.532228145985044,261.27438581530913
79,325,-260.9933325550157,13.713551916352872,-45.006972768907296,11.82286861618397,-9.20853897882047,-18.788277242819404,265.336093607679
80,400,-245.24418027522478,14.769004862671158,-45.42522071180338,-1.6521736152313853,-10.828242600627233,-14.952568407065302,267.7398522287085
81,925,-241.95833110557345,18.89690201692199,-42.087696202616875,2.5070117074925427,3.062904300272807,-11.256584954484158,284.74328296538096
82,800,-230.5660153899439,22.19853471013626,-37.69848373674567,4.608478365972737,4.758128545775815,-0.45583253449065797,295.5142223855207
83,375,-256.7915137318598,9.875811696092388,-41.231257583089615,3.91986860589418,-16.086770581302783,-16.16458060934678,286.26743503143643
84,825,-257.6085639795842,3.271706310657388,-32.91203720270245,3.91986860589418,-20.48841982292795,-4.502031419257841,284.50793833706007
85,925,-235.96266495617851,6.5123861568298205,-24.79183073423671,5.14227275428501,-16.64547002582608,-2.1206384596271963,293.80042948995805
86,1000,-227.8546696767232,5.533515067559375,-17.5435559148805,5.927489029561524,-13.017897742039585,-0.8637538864680829,300.28030070335086
87,800,-213.71409183730674,2.9463901423753818,-10.15465437182554,6.9803289315242205,-9.50416860567601,-3.6985330281398534,304.8299908984107
88,425,-203.96718601199407,1.903148359408321,-6.815073339848313,-4.417295890241563,0.8763045737622156,-8.892607797823436,304.3892133146268
89,650,-201.08153900145095,0.06344197698873155,-15.012052010155745,-1.0964353542965832,-0.31348303755511325,-8.778293282756604,302.5827283718962
90,425,-192.0844306203023,0.47540578507319026,-10.349963753526549,0.5472233181845844,-3.2967837532560784,-5.183093743255084,307.67955608301855
91,275,-210.95384527228703,-8.770912777842307,-19.489833381760125,0.9362747946770881,-20.158043876847668,-1.6904554066644026,297.47318831232803
92,475,-213.29155773809342,-8.611362992688397,-19.254815020262246,2.4312332461414816,-16.189098129453637,0.7110079274623964,292.8292664889686
93,325,-243.40546247726638,-18.445499627855046,-24.92613507108317,3.428494103747331,-12.36207249380713,-20.83954432427707,281.9440349604815
94,350,-237.146268495438,-9.622646726472368,-26.67099441168031,3.3145885410013953,-4.709764313358869,-10.810517492427614,292.58501126110275
95,325,-261.5283733067326,-22.752016248115787,-30.578781658664525,-8.355941828960756,-30.310609444499846,-6.767184291175861,274.54699756011763
96,350,-249.13595299771328,-12.250074220131943,-28.51115723224378,-6.914546236974794,-25.298808102341017,2.646819420409127,291.78876465587217
97,325,-259.6904165972404,-12.064349457916164,-24.363740170908613,-5.666065886136217,-20.971972437238797,-5.4914920367363855,291.2044074422298
98,925,-219.06131872661717,0.03813815245463993,-14.929675249054405,-3.8868475115839645,-16.58594120355633,-1.9439478902010574,311.39329977833245
99,450,-241.83759961207124,-3.5717322847864255,-18.268857381948447,-2.863384358862864,-12.874363255513453,-3.2499190339576076,295.00428344582707
100,900,-221.83270091561928,6.399176762719438,-12.566208274251977,-3.2262669246380566,-9.185835230497936,1.0463733118008411,307.7423389989406
101,800,-228.98110251111027,-8.042195963493977,-9.166817204725069,-13.655192720045045,-5.830490166929038,-2.212560107550562,306.94951370872417
102,650,-207.94515635480303,-0.7834402839800623,-13.38465356866292,-10.284304885243895,-6.794600177188999,10.104757629649017,320.9757097718061
103,900,-213.02459760488313,-7.409743485350821,-13.305163657902064,-9.626888472739747,-11.416161298318782,8.707138460669793,317.1307231455623
104,400,-237.67157102267134,-14.184347355697177,-14.784193382278662,-8.59697287483181,-7.855608171575432,-6.289412529190994,295.76487803982315
105,575,-219.7926893352111,-10.825547524090169,-17.184204451697124,-4.352922186169764,-3.679567617432484,-5.6253801800209855,308.5146011625821
106,600,-204.6931041543892,-8.22394232375031,-29.14822584949531,-0.7713997028493704,-0.22068376654673005,-6.84961658306071,318.85641803074316
107,300,-186.82668809676292,2.7710505721634022,-26.041232583079896,1.2316339160634564,14.12687512984715,-3.1824556717811374,333.0775016441766
108,325,-205.20065194957436,-0.5682682233979168,-29.49539302884407,2.571576045209106,-2.15015111221547,-12.202027188943221,328.77361713646513
109,325,-204.56129655528173,1.9936688877350868,-29.036554491188916,4.522976018771719,-3.7597522970230166,-8.482238577637878,338.26969223582137
110,450,-195.8224500649065,7.829649490091789,-27.785423963583046,6.4276743756776105,-3.6290754804445013,-4.9169998019912535,339.54675519877145
111,425,-191.61503219317706,7.8842926565208895,-28.255665453543585,8.926450544985954,-3.0454036128080486,-12.747931705735535,338.9713512016818
112,425,-203.78961369189616,11.835364967290792,-23.33878096181359,9.258420321990023,-9.878723354579574,-9.163176555715134,344.66737575270037
113,425,-228.52565761981248,7.797101358800442,-22.516793573837123,9.751692064027086,-6.518376239211611,-11.025205021617742,333.99953283097153
114,900,-223.51191984979985,15.883647377551517,-14.863569161858411,9.902151874479975,6.597395021461008,-7.369516497966701,354.4197784666227
115,975,-216.49129856409303,-4.196479329455871,-19.976070860538293,9.902151874479975,-3.3961898752933037,-20.812801947423,345.10910250631133
116,900,-202.38974889326983,-3.244991205355812,-15.925888015464384,11.753087581830528,-0.24017453167938863,-16.743739449297276,353.6117992478052
117,325,-219.26559576823468,-7.722369184720766,-23.235581077936978,12.057744689820531,-16.50523643798956,-12.867929017887816,346.9283467255521
118,425,-214.30040611610707,0.10073686280637473,-19.43766499294566,16.121842629330644,-12.430621992007321,-1.6532073714402347,362.6981365710483
119,925,-203.87358123754223,2.982131093216735,-20.309633210120825,16.660614881393748,-4.869336921490951,-7.7888920849444965,374.53706640639746
120,450,-192.47569582592314,1.5356599684658692,-14.683462386752247,5.540272480240144,-11.152308498862329,6.338358600437972,374.08176120696186
121,300,-209.0012829148024,-7.906240698575241,-15.715796452791334,-3.249736229076632,-9.67231190421584,-10.896218632849482,363.46795826077977
122,575,-197.19365996196726,-6.046573465971185,-15.105248245924072,-0.012285923367088891,-10.696466358901457,-12.222934528519037,376.6747922756573
123,225,-187.37479542138828,0.15224967118405155,-13.397337912035026,-0.3446349626525239,-4.212774677001887,-5.99074109649378,384.44808548354916
124,375,-204.83585799877744,-6.967323011898398,-14.87360329282446,1.462344349440514,-2.7606197139343385,-2.5127589023175814,376.1204402655976
125,275,-205.8607344469096,-7.222931072327478,-13.690033496347587,-3.3757703042004206,-0.8457197247005469,-4.464072813534051,370.9178555029316
126,525,-213.45542685345464,-7.543649709822548,-21.17439459597981,-7.120193525382755,-9.91477036413044,-13.91336052290738,371.66145114157445
127,475,-187.37549905492537,5.151908843590825,-16.429002531477487,-4.0175818798471585,-0.1858746266661852,-9.96632237315641,390.61212134158035
128,300,-195.79864158806163,-1.9580408877134654,-14.931455403073603,-3.8602474769452844,-11.263977985528225,-6.49141532896431,388.3903725315811
129,475,-220.47085452557667,-7.4311599892585125,-22.83191550791932,-2.4418234871036266,-7.690793828027914,-9.893430460756822,368.4866285814305
130,275,-219.91309614024374,-6.536129683064263,-22.85386678135605,-1.2653038847040081,-8.295128280825207,-4.505672391986526,364.76720655178895
131,375,-249.60898161142813,-16.230689645561178,-28.10992683063837,-10.582652208280198,-4.734666766619575,-10.99205794877045,343.9858551298681
132,325,-247.36128290399273,-13.575329911021422,-25.39440996845994,-9.986210313591865,-6.843139785621684,-4.7360991790709495,350.05338594555195
133,675,-231.20227164160227,-4.203933398654739,-24.11856678086582,-5.7326590283121295,6.549373147377708,-3.595599420658375,365.2594142625538
134,1275,-198.87756761149635,3.305863641005269,-27.77111137701677,-4.604410861779696,22.312558301952567,-1.2723484785987456,383.285560595057
135,150,-213.25464115531688,-7.181632507633039,-30.417840264417876,-3.9431601491581487,6.8679398309830715,-5.601725541107765,368.7975550343433
136,925,-216.4111590568448,-16.549428703393808,-20.30192825821041,-3.7155352721423394,-8.707775066403734,2.6629998814341214,372.30468244411924
137,375,-215.195494462278,-12.330652930399415,-16.075001866679997,-3.9072524845661283,-4.880429330805151,1.9433602190095667,377.29109769601786
138,450,-207.72213357485109,-13.778589957529691,-12.05994018717585,-3.2072273964269833,5.210349685108349,-0.9709738083788355,379.00413646271636
139,725,-195.53727754405008,-13.671829407982681,-15.264736324825144,0.11705072348474221,7.076476052585346,-7.17073491360444,386.3273483887842
140,525,-203.83453055258053,-15.110765489529028,-17.76046564369167,-0.012840233934754489,3.0198514457028303,-7.798619415158913,380.02899815953054
141,425,-198.31450860944892,-17.44439027626003,-12.621152773305413,-0.2581647864415446,-0.35399913006869077,2.6244015664992792,380.222473772316
142,225,-201.5802154148902,-18.644117647338778,-10.560060375393684,-8.436498538014314,-0.721054528536653,-0.6199447697057565,374.08889615097524
143,575,-206.443271479799,-24.16437281402193,-17.588518461978857,-4.838317281781611,-8.857988012457325,-9.897802276905374,378.79904744016403
144,700,-190.60387000864418,-15.984098468653448,-16.29521011629875,-0.9674810146237469,-7.2529872847743535,-7.631089625072503,399.56501757058186
145,325,-178.15372266910447,-8.625546697098923,-14.1712856076856,-1.3093478430296133,0.42968679490427386,0.21028886602783756,409.0881882274585
146,625,-180.08718805742538,-14.108627780739148,-14.647347832940424,2.2588300977906597,-4.000994137132304,-10.148150261694703,406.35919092674493
147,275,-187.37192490595683,-15.56342725486586,-13.716549180963058,2.482431767355891,-10.5952456471163,-4.510043807836505,412.1979892478069
148,750,-176.6042817641257,-10.470161668347489,-5.1789250330617245,1.9600366444670017,-3.3372018509523804,-5.718392477915517,423.99238210227577
149,325,-179.75554283602466,-11.634775059482331,-7.201275284315251,2.0465980898078526,-7.939811930014584,-3.994209283645942,424.94027792489595
150,750,-167.69876965015774,-9.736458354473289,-12.763472095100076,1.2658682209390422,2.6900405826894027,-8.89574531625264,432.75770813811596
151,325,-169.1756256817966,-15.535610877992285,-11.464268900183265,-11.247521765219554,-4.329734590512341,-2.252939152612063,425.72014636545117
152,625,-158.97043490508102,-15.884101253155707,-11.771799663121284,-7.003171899413152,-6.651681126908158,-7.345571919184709,436.4787836777843
153,750,-147.16399718609,-8.009540223065924,-23.831425443532872,-1.9750311520195591,-8.840007571939115,-10.894666618847218,457.7055495075313
154,225,-158.38170144394542,-11.960345086800224,-24.444458848079407,-2.6474180062858843,-16.42572821083698,-15.635839883430918,458.84663646987707
155,200,-166.28369439767897,-16.852144632940607,-22.722948870451734,-2.8358976067268546,-22.199102134198885,-18.361436730523877,448.18211350186647
156,225,-161.14578688338437,-12.741221981640834,-21.421912141189882,-2.6833525786961747,-17.60155106151135,-14.208027051193762,452.2376655555882
157,600,-131.44563466886686,4.788880852049226,-18.946431093398196,-0.08347587667010936,-7.632203278384431,6.336535993621044,479.5727267125261
158,550,-142.60346511130808,-4.873483306942799,-25.793917808616097,1.871650552642125,-17.495543711153417,-4.717125167942354,469.654157376024
159,4225,-11.020260910268556,96.281771755629,-30.77866842534207,-11.817506402005424,-28.99949094867074,-23.381978649544603,507.3466807332413
160,225,-65.34564123339763,48.49588756353903,-37.871981108996806,-16.119789954872466,-42.67108150679308,-38.77396112415967,482.93783083165766
161,750,-87.4643102494191,36.387149841589405,-33.8196014078617,-15.0064303192504,-38.82291137799269,-47.618162625654975,476.0791001156816
162,450,-89.36588190762328,39.35952501370456,-34.78803235784088,-10.993579407810119,-28.68032240990366,-43.220628947659904,482.82232953383266
163,325,-100.81743520252094,31.199847884779356,-32.888059508405696,-7.942953724204116,-19.285042704705365,-39.118290152503846,481.09466174247893
164,350,-122.07493770744671,19.446426632614145,-33.49512595485419,-5.1360674806165845,-10.2834630440179,-35.089711735899755,470.4349229709729
165,550,-132.51030972260293,0.4152739375124135,-34.914229827286974,-2.5606689031345518,-16.524327534770272,-31.05385649934738,469.12305829069913
166,950,-131.39615646586844,5.99909418233549,-35.86553508271742,0.6369632235085949,-2.460728748412213,-26.748753688495718,471.7772147834042
167,925,-131.62860037353053,6.713473276827424,-31.404560605066493,1.8166375464867535,-0.8133262117113498,-22.746409346384667,479.64568466878796
168,450,-165.46399634347182,0.4999783909899298,-35.89709468160682,2.9678567769743527,-2.951194436276116,-18.97881521081461,465.25174756919984
169,325,-173.09188546150608,-0.6859013218433159,-33.154463251720856,4.8861273229662805,-12.601842074411756,-15.1709782817695,470.24654631604454
170,975,-157.00816237368284,11.388885574620453,-24.069968031861396,7.92668638552645,1.88600399795224,-11.367941237515447,495.5809645308116
171,350,-185.42177693146593,-2.417651591365395,-39.929147656444776,7.5546033194730065,-8.97653711901841,-8.493671788772167,483.70451140154694
172,950,-167.79393081905044,3.4458378744408735,-34.62616995109939,8.511570972295788,-5.486997369551638,6.285859160948894,508.4433674760525
173,350,-194.76114938762765,-4.039660985864039,-36.5541657199178,8.279477013633088,-11.540858148510699,-15.443767756907674,500.4712195534213
174,450,-171.93416253506138,7.820588388021735,-31.44732627185771,11.047359525518281,-2.174852363316619,-11.464799073062881,518.5294663908538
175,400,-177.09400781210527,4.820187235079887,-28.039539060305856,9.914282640254372,-11.593879099617007,-9.138853854099663,516.571641552709
176,275,-187.4465633196533,2.1595714735892244,-26.795979037144892,11.493010771927985,-8.193317719765263,-21.47974573758818,519.4060342404076
177,425,-200.68822890132347,2.5798194728477775,-28.93285854444792,10.80656995174606,-9.244461572987989,-17.38615698317638,515.1583987176425
178,375,-220.37414997208515,-5.457329163614845,-28.964762173526687,12.641945074495151,-29.22885582649977,-13.612346110193469,503.7061978257027
179,475,-233.51688166554231,-2.223794977820775,-34.329844967411454,14.311486045203193,-25.04464056712735,-3.334796145654259,506.6459180128146
180,475,-228.14860656513656,1.9472446365303744,-31.678605003249668,16.325837942133234,-21.146057118428722,-3.347800520245792,508.4976071555299
181,975,-219.78395884875908,4.866446179704563,-29.326635480101544,16.556911379923122,-17.438464235981417,-3.4452373436813692,510.1494276275243
182,250,-223.1920506290234,-0.46224269938820706,-26.121641636325425,3.035360075895783,-14.187145954193996,-11.226330001881465,502.2063902700618
183,925,-235.07704815566007,0.9260071336479125,-20.916890967760285,6.206374191300073,-10.55689533055489,3.3650254468856833,509.5333217962907
184,450,-270.3394805182099,-6.651488592914956,-27.274128132765068,6.383979961606859,-7.547073597887536,-4.295679895688194,494.0813173824416
185,425,-261.9189108060279,-8.456630937391328,-22.857206514936774,-6.599114528997638,4.571191173968629,-9.928854754302058,491.88869092481065
186,350,-267.05450434916503,-5.263292790380966,-20.680782582706563,-7.554044580917839,4.110964080933606,-6.779590663109605,496.15998799827094
187,475,-277.33760911191473,-17.275145466568173,-21.40107151845435,-6.834276566045201,-6.86439573398618,-4.736980469503889,485.89834896058596
188,700,-259.37407809575427,-4.080112495852287,-21.964500847756522,-1.7936137621625567,0.21960223490124964,3.992493554504204,508.3947749131542
189,925,-272.9412867807749,-13.207156630891031,-14.341687959752116,-2.0146729724380252,-10.770133260709773,-2.2702840171660803,502.42774030510645
190,350,-291.5915904020309,-15.858257111709815,-13.029374067191501,-1.0458989692131955,-6.879865913138672,-7.161945639104183,496.51670207783417
191,325,-291.8234823389768,-14.257644739311031,-13.313235603875086,-1.118565668714136,-10.105724207001908,-6.203895838163186,495.26632352592725
192,825,-267.96006261113394,-6.235704759936122,-19.718200768319598,3.509989477397952,-16.58637448776147,-4.051757988958925,512.0718355754462
193,500,-263.489342305841,-7.300910216413762,-16.652186136150444,6.184480910932068,-12.842925991311681,-14.19040333236358,515.3964542211037
