Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
0,225,-81.50383476134361,-58.901899317750264,-17.244995601875743,-2.096145678765556,-65.01752171684046,-59.42045144608048,-38.391776415287346
1,525,-141.9716313123145,-82.24553465604231,-30.71201717619938,-2.096145678765556,-102.72718585067962,-98.6645908049411,-66.80186761071651
2,650,-140.9310506233665,-72.45243404667501,-35.56957434696994,5.867322686110423,-97.61541353517899,-90.05639265457152,-58.815347140982894
3,200,-162.60236425464373,-86.90612774782971,-41.47110863862299,0.882106090762397,-109.01509918754601,-95.23002871631319,-71.92982084838923
4,625,-175.02505518824003,-89.56915658615098,-48.611827942836555,7.663926814580192,-115.24039056568266,-108.37578141209251,-70.30978514005378
5,600,-169.71791731211394,-80.31536936504119,-44.78583896877601,12.10080632171454,-124.6243864865162,-105.89990430778943,-49.730778791823
6,250,-196.7407872989911,-87.86783598265632,-41.71996875813092,12.10080632171454,-135.24733759181632,-119.13749409607458,-62.81156241755709
7,300,-238.07650918991382,-98.33086460288678,-56.80029435435446,9.784434693763451,-159.01587231792968,-135.69409733411948,-81.84563097781272
8,325,-243.99105959193017,-91.20805764757971,-54.3144128916856,6.047641451334631,-153.665303886791,-135.19104487287026,-82.21471182170724
9,250,-263.6384126563875,-93.44129422603831,-55.79099463358619,6.047641451334631,-161.11637432449544,-142.68098025050688,-90.86555691125317
10,200,-262.55563293649163,-90.29350775556037,-55.73248406878303,6.047641451334631,-154.31349943841374,-142.65584868242712,-92.94523139429498
11,725,-250.7096826960588,-71.92818846389547,-59.6710785658228,10.107740185324635,-136.3043313567433,-123.22301532378015,-72.63182818532334
12,250,-263.03344067195815,-69.50732251410292,-67.69581018845822,6.527830460834743,-139.17714990245423,-122.79130931073384,-75.25042799069634
13,150,-286.244866267682,-83.36514861890281,-72.1395624237378,6.527830460834743,-152.66770449669406,-139.0241641797625,-91.17267732768451
14,250,-294.090357463278,-88.92756044974992,-73.7077633907637,6.527830460834743,-159.16857166015953,-142.92551457016546,-96.18071527660993
15,1200,-261.3222851817095,-66.84448737891532,-76.67325969793367,13.185187016244452,-137.71875415097782,-112.54237406890651,-68.0957511227536
16,325,-273.76695120737986,-64.88348295338292,-74.3865743276124,8.932065401947565,-137.24016899935302,-119.67759354204027,-67.665767851019
17,350,-282.8040850054488,-66.69065604498513,-69.54695753886932,8.932065401947565,-140.86208422920993,-120.63492906262734,-74.68471779751347
18,350,-275.0379758636695,-54.81296433920957,-77.60555440414939,8.345650483385551,-125.75585475837296,-113.39001249470832,-63.57131668421175
19,300,-267.96335192810557,-48.11374525888823,-77.18196721832764,10.864934956214926,-118.59111233453156,-107.47599382977691,-61.98785762220875
20,325,-283.2648057859135,-49.12937022151111,-83.28493325903831,12.308564492998535,-126.27309811896693,-106.00785353154481,-68.27332189266838
21,425,-308.9774794451357,-45.52729047998519,-92.28076339776412,11.631441915502158,-125.11353270275755,-118.41458302582822,-75.97871522834765
22,275,-334.8759654599061,-56.30843058669643,-88.39562911881559,8.671082040426132,-146.19770678611053,-124.03622938766807,-87.5079058737278
23,625,-372.6380688912643,-66.57207601009905,-97.97082568891891,12.857221732305003,-172.8796588817633,-136.4677008645701,-95.71300747098964
24,350,-390.04194837125624,-62.11235981896818,-104.89621250096607,17.13496981730235,-172.20266704481307,-147.30933524321483,-98.52815172517793
25,275,-408.30138851596917,-74.74659405162274,-112.1332870896574,11.286793775332157,-185.2473776794031,-164.56775570445348,-109.10694064817193
26,250,-431.81869729125333,-91.09521416098043,-122.86157581665763,11.286793775332157,-197.89489090408867,-185.2847880604951,-126.40881755329644
27,225,-440.0209113201678,-91.59022450220984,-126.05263455646366,11.286793775332157,-196.79915625813433,-188.96407335533755,-133.4193863635513
28,375,-435.43807066328066,-80.75748946744498,-105.31102378020094,8.038636646839361,-181.0636669589863,-175.89678539192806,-129.63458179546498
29,250,-434.162338605132,-71.3769006293473,-101.36001957293888,7.190412352968477,-174.3997241719249,-167.19677149127958,-125.77389297059545
30,575,-426.38504949887437,-63.397550063177285,-106.71934917751575,14.634034644517927,-164.94064359718274,-164.19636909703672,-109.02983726098233
31,250,-428.8822495078169,-71.48321367190627,-107.89102120712057,14.634034644517927,-171.45744999047687,-169.25147418051895,-118.74771353192045
32,175,-463.2522791171183,-86.30385367624761,-111.29486982747792,14.634034644517927,-179.72527539349574,-197.64683240431924,-130.87063185720478
33,250,-517.0773353447047,-103.17694122918863,-114.72833240231313,14.675245023502846,-169.1535076311419,-225.18095973365033,-146.9940455515275
34,250,-519.8328309844228,-96.68159234808272,-125.46991175621957,12.888823629146973,-171.5271447539084,-212.03984010114482,-138.97638779453237
35,175,-524.064151541775,-98.36707264864573,-126.74582104732289,12.888823629146973,-176.15152043591698,-211.14517902757152,-140.7379673196799
36,250,-526.7048067979365,-101.8047808599104,-144.53987007390597,12.888823629146973,-178.60909987455474,-215.75754494898328,-149.4089219795963
37,650,-529.3256570851048,-93.29652406239295,-142.14722108785836,21.599102143394575,-184.8563724249746,-202.8122864440615,-141.7518649561245
38,275,-541.8112772279886,-91.40930572992283,-146.02771254064834,14.913790711882296,-173.98430628017948,-200.10110917591783,-143.70195619057796
39,325,-532.9923397384831,-76.88555672716986,-143.33095573388988,11.958324122216082,-162.362761195425,-185.36067005046732,-133.78421582673016
40,475,-524.1022051876558,-66.22356650458227,-147.9802730853382,15.08880550180233,-156.6740790943865,-168.84636592281163,-117.09708639102004
41,375,-539.7837244643366,-60.44167159517326,-153.8679138622189,13.05908943654085,-158.12817456388512,-171.73318481682372,-119.94130568179534
42,300,-549.2108127694715,-50.20027504716257,-149.08688025859055,10.655855794244783,-150.23829445758074,-161.60216527483348,-119.71793444523222
