Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
69,100,56.903835107156496,15.526920861350911,-31.19732544999482,4.382876320279763,16.550049866001167,19.44133957031166
70,50,57.10119416289762,15.417917197167816,-30.39068511951349,4.343233777354728,16.395626168900172,19.4751034863397
71,75,55.494454967934196,13.260998236504392,-31.133814633941498,4.219665130734786,13.114841985143544,16.327417790324002
72,100,56.25937442913096,13.470955875814628,-30.384781124914344,3.8854972627062274,13.265755408540599,16.45538267830504
73,75,56.65183635103293,13.437742639177094,-30.75832691139393,5.121612121935077,13.069256333288376,16.39230363433622
74,50,55.72601914761169,12.058553219245198,-31.709910324331133,5.89457823826757,11.772776724622743,15.31046360111538
75,75,55.90380805451895,11.784397777528984,-32.673004728465905,5.800258376306611,11.547954417616609,14.772781936188915
76,175,60.433221062369824,14.04513694037675,-29.758341103935418,4.983584475838232,12.211269424681557,16.069976620945816
77,50,61.10352592886077,14.382454435482968,-28.628223620133184,4.956579328557124,12.438982877103829,16.52836969102948
78,75,59.22766868758337,11.950223368551718,-29.79870600581089,4.956579328557124,10.418074365326072,14.300544015880725
79,100,60.95635161167755,12.133525369991286,-29.036995425531806,4.956579328557124,10.304374394812847,15.224631160991262
80,100,63.3101250447037,14.134074065860636,-28.37227344871811,4.691291583966641,12.131063127374604,16.828083505978572
81,100,61.084015813765724,11.045083633544792,-28.91406449069381,3.2970225420468204,7.92942596863232,12.691217458799409
82,75,60.53755336398233,10.10450264592373,-28.529766497081663,3.2970225420468204,7.01578367693347,11.992335670494773
83,75,61.537066084929805,10.78707242620761,-28.26118603497527,3.937994804870512,7.77148245353349,12.568547566719479
84,100,63.63379568921873,11.854210344687232,-28.711120684528073,4.901305428939461,8.704428012976004,13.8063431380178
85,50,65.33974230554793,13.345878318711932,-28.054843785124003,4.901305428939461,8.848269919794943,13.746804549387903
86,75,64.95435872246478,12.600051240902621,-27.90629598454689,4.901305428939461,8.31623982588862,12.971606985625236
87,50,64.00703498342277,11.27751438045449,-28.817983128228175,4.724040451561247,7.299623044837341,11.692443798570453
88,100,65.96189598940107,12.4505751569387,-29.239051159273775,5.756549812062857,8.632487445309277,12.722173195742862
89,100,68.46708665644103,14.425236032103294,-29.248708772476256,5.442265635910211,10.562587751840539,14.447264951023634
90,50,66.70268162146031,12.163900136611796,-30.724295574516468,4.506216969773233,8.470206923244744,12.558437779107107
91,375,80.47289100029579,25.743112001980187,-32.67781482359377,7.893053735457151,20.591325263333765,24.93504163591264
92,75,76.78349813576396,20.774493032474055,-34.888061411197015,7.893053735457151,16.395356311966133,20.188742654835988
93,50,76.49540404806248,20.075023822461596,-35.0078254028237,7.893053735457151,15.932375998947984,19.963483503575087
94,100,74.22946507300877,17.107285046370382,-36.47938972071326,6.632142536512942,13.036766391622756,17.35956658489026
95,75,71.91059370474973,14.223693480566943,-36.82988810508691,6.632142536512942,10.618103084993587,14.675080241669844
96,75,71.61053328126891,13.192112757567722,-36.60770855978294,7.039126799772944,9.96750090182088,13.698045021735918
97,75,71.5218986636353,12.388915395966812,-37.58552955460378,7.315947964674429,9.19572087009469,13.13531667755342
98,125,76.53400310910952,16.031144599984813,-36.528293408670294,7.315947964674429,12.18656623720361,17.006735999046533
99,75,76.52326926137236,15.527833433675244,-37.003805806008245,7.213402700991416,10.665979534153383,15.097906919536275
100,125,80.42009420985804,17.512495054302462,-34.74740898512424,7.213402700991416,11.354565719114115,17.850165662195515
101,75,80.76576756318057,17.54400067715118,-33.83274980737003,7.1330880329778505,11.231003655383365,17.884869517595938
102,75,79.22290469190577,15.142147349147656,-35.30108900709486,6.00784732154246,8.908544353193761,16.031482148419833
103,125,83.13826720370544,17.028193588171103,-34.15599818100703,6.504882310106273,9.9375300601361,18.910860777691973
104,425,96.96884297596519,30.099274281193633,-36.337176613647095,6.504882310106273,21.545105074846553,30.474041375545067
105,75,96.40956775866071,28.752229432398316,-36.18555566386044,6.504882310106273,20.587400007036905,29.15756043203954
106,50,93.23252792771173,25.090047237460347,-38.52081919631427,6.504882310106273,17.521302531234188,25.771269035130075
107,75,88.94222690248287,20.083548235151877,-41.94891722424836,5.780931864697359,13.026799105409154,21.24507836026477
108,50,90.63337571035271,21.52267083647015,-41.404411534500106,5.780931864697359,14.275506114925077,22.300208389961597
109,150,91.2043046333288,19.858777535051697,-42.61571558779237,6.934884581445786,12.357250316302837,21.35586422844011
110,100,89.97268427889885,18.056795042657246,-44.31291647098922,6.480614154070653,10.953644821235187,19.561705368879483
111,75,90.7171340826179,17.720490256466906,-44.91138435808716,6.464909155956698,10.366572411405594,19.717888353905124
112,75,89.38038070543978,15.697750836018695,-44.90723705634001,6.562958817696573,8.497112564394495,18.06187841086988
113,75,90.25972412342308,16.012982674474262,-44.62630748737442,7.04211696289446,8.96433583913655,18.33656643402568
114,75,91.83922530358716,17.30658267299646,-44.374459209569046,7.848111513301455,10.28312235851066,19.430204856748215
115,125,96.49445930404688,19.5625649379893,-42.952652375804576,7.662856307157109,12.101959935275149,22.52652303326896
116,75,94.29523192878162,16.701120006772808,-43.431928534198,6.469478913351158,9.550142237527004,20.1070894540845
117,100,94.56269272807788,16.080923225827195,-44.1934165280401,7.743977999145361,8.966580917529598,19.717514983268128
118,75,94.73087203737104,15.64848311894464,-43.65446701101732,8.171880038421591,8.792960619036936,19.32863295703983
119,75,93.60453168228477,13.913295121838724,-43.11913909237991,8.602867607243613,7.45044507430822,17.73002433025435
120,100,93.4258587552731,12.854644051154908,-42.442261883009536,9.07172799127382,6.933224062393357,16.66923647037717
121,150,101.38941629210977,17.94270275417385,-40.68118041700609,9.056848242743524,11.408907522622059,22.459524529340527
122,75,100.20424631603666,16.296027227871747,-42.12848037937778,9.216478441134896,9.895537989991906,21.08557422470975
123,200,108.46534753035691,21.3231916086371,-38.18531361674546,9.216478441134896,13.526626287550535,25.33065035531175
124,100,104.25818098371715,15.705284825583654,-40.55756149359226,9.13053684409486,8.852092560101699,20.18794733526631
125,150,109.7607865895346,18.460729684149484,-40.231354288104285,9.13053684409486,12.079370808504082,22.35259991167024
126,75,108.3880489152363,16.680659942927264,-41.118595622888236,9.04483815415367,9.09547334501854,19.48351625037947
127,125,112.11716733198693,18.32525577989032,-38.893506872996376,9.267797153744514,10.284140169170048,21.93460799152617
128,100,113.81931493722914,19.18746222828975,-39.168358708931976,9.267797153744514,10.732144849940275,22.967576847324864
129,50,113.04937615743489,18.03663528914699,-39.168358708931976,9.00081505474978,9.636800902637448,22.06004751088616
130,150,114.76152574691153,18.018056017872897,-39.27504954976729,8.50173879950237,8.291048478465367,21.068832952445614
131,175,119.6567664728507,20.373686494534255,-37.317725802542476,7.870172862955343,9.452183158527681,24.741860569084537
132,350,134.24011820172808,35.167806338099204,-38.268365952889525,11.187590864573313,22.62288255235805,37.907993024388546
133,75,124.97696938226419,24.53694900202786,-42.70479971879921,10.07194326117003,13.094746179980353,28.41185731308923
134,100,123.77407069219355,22.02850429906662,-42.02029660227372,10.061834922468451,11.123657218913788,26.09090414022405
135,75,122.76557659507138,20.639589961447044,-44.1683378785676,10.061834922468451,9.869651476531605,24.90838343176075
136,175,123.77036895633022,19.23723097609913,-42.007968014702314,10.061834922468451,7.9114059829860395,24.45962657428389
137,50,121.88023212589854,16.88949407611644,-42.74169697266204,9.889941444359428,5.779432044355983,22.486242468042974
138,125,127.41616787109656,20.50462966596906,-40.19598391247376,9.85452018834064,8.10058466247111,26.865050959475216
139,150,127.45385268828298,18.06688717616145,-39.328150529139805,10.276092823039193,4.631202670235474,25.887343611805203
140,175,131.17090269734436,20.094551090673537,-36.46261814210675,10.276092823039193,5.136093065838637,28.393528917418944
141,100,128.56799966717668,16.639791090188254,-36.320400527157766,9.70421137689986,2.218171178211382,24.909327129624366
142,250,136.87048192871578,20.0065246180997,-35.97347097397397,9.882761658635175,3.8323581479303215,30.979532812174444
143,375,146.57876124603123,29.386428619861853,-41.145331343542985,9.882761658635175,12.251295845587501,39.16587282766885
144,100,141.26635871176066,22.94821224125232,-45.92437197074997,9.882761658635175,5.520002466186228,31.646222374243827
145,175,145.48637593576888,25.044603129815414,-42.863726124596994,9.707333340046443,5.207555645285616,33.21970212066158
146,200,147.0625061740988,23.469052314911824,-42.112252085853875,9.53553439190498,3.0231507897334797,33.10982588193573
147,125,144.78423014062582,20.213011839808058,-44.45028041295563,7.768196099286059,0.2613866150118307,30.161960701491214
148,225,151.22177887975744,23.91148007044003,-43.29139761760707,7.768196099286059,2.269116266638834,34.733011163151815
149,75,149.17985825793178,21.083425739157914,-45.13678083755182,8.264121541249084,0.012328968393199413,32.030349141620675
150,175,153.93921885775706,23.22089613296874,-42.86356160891567,8.050411319872431,0.8406079280650887,35.373280651074026
151,375,163.02902042932635,32.14173925881835,-45.340779231833174,11.33406626190582,8.881817430162744,43.15921949148195
152,375,171.29057079825557,39.43910161242156,-50.03672074249103,11.33406626190582,15.680757595732821,49.3404747931924
153,75,167.7864820983172,35.1443093896807,-50.79887944620333,9.819819642404513,10.981905545380519,44.090418383175
154,50,165.7813597277862,32.44531254353917,-52.408513229500684,9.819819642404513,8.732703429410098,41.343361512357546
155,150,160.34957408763916,23.95769875096273,-54.383906597370846,9.070057535709807,1.0554748467284818,34.34903815628672
156,350,166.856049883335,30.373783947405705,-58.54727939307083,12.305612902778783,6.7976384881228835,39.87040345288615
157,125,168.50092812696738,30.529233908701585,-57.68229484791608,11.751122831885485,6.981232097837524,40.43859120149998
158,375,174.04492757977368,35.45523634038366,-62.8634615844949,14.992560153681463,11.372823975969837,44.87305524005512
159,100,166.00691296761323,25.8771693911213,-67.16950931744948,13.279255859742099,2.5918082821269968,36.59062240424639
160,250,180.01929748782143,33.839307865382025,-63.26587144117614,13.279255859742099,9.955391761791493,44.05451142319359
161,50,180.52453884764992,33.86127989513504,-63.2521871273881,13.279255859742099,9.978366591388953,43.73165189382733
162,150,181.76772203830768,32.02361293076335,-62.93656254059355,11.753201873071093,7.564480008373417,43.697985181666766
163,75,179.09786398708258,28.793852561291875,-64.77637550213699,11.753201873071093,4.82995626644914,40.66832212501264
164,75,175.55131365796765,24.358527317148955,-64.75841281695931,11.498003233743905,1.1050760884473914,36.70528647720089
165,275,186.00579767030513,28.07268663982815,-61.40336103423986,12.256521080261564,4.311779141637978,42.1790017227143
166,125,187.44083475141207,28.226995033108242,-60.15483411252962,12.256521080261564,4.587295526048358,42.158421747094096
167,175,189.34715288017065,27.966197435372173,-57.9736890693939,11.78508625878914,3.7440477486506265,42.29141236238949
168,75,189.2948847251188,27.085647691527363,-57.710417809054945,11.675947243111544,2.859134214501862,41.85941715526526
169,150,189.68635598434955,24.900053733644906,-55.96993902786507,11.375884688163158,-0.3996921958873561,41.344688883951896
170,175,192.8913921254095,26.333797852055103,-53.45590357406978,11.375884688163158,-0.8842770982443381,41.51584149352953
171,200,197.57601103625095,28.508660411063506,-51.575769466013234,10.342354624400302,0.45996352612216146,43.94485021509805
172,50,196.93982995333334,27.453449341583756,-51.648268068763834,10.342354624400302,-1.6215279679524428,41.53837561842402
173,400,203.1374095653237,32.716476877461716,-56.43207845329059,13.595204739625448,3.224233777702622,45.969987525120494
174,50,200.86050836457633,30.04507221907288,-56.71312940296527,13.595204739625448,0.8229669174571983,43.66909639587614
175,675,218.20080477007838,41.62358884738871,-43.95367463785087,11.747422261704221,-3.915460384583004,58.43333603081501
176,350,219.755862098014,42.471478587126256,-51.695264611436,11.747422261704221,-2.8459175732564006,58.85520351170916
177,375,221.065942775636,42.62503515270014,-57.7069266767381,11.747422261704221,-2.4464835398237277,58.69563163754264
178,125,216.4380825113889,36.629599499460674,-57.81394243385402,11.747422261704221,-7.708471794806211,53.54841408098652
179,75,211.94756144385573,31.319034522891382,-59.30198920866351,11.747422261704221,-12.26327794275304,48.647879164721196
180,175,217.943713161848,35.04635044010805,-56.60758240354596,11.747422261704221,-10.269179397000547,53.20444640005525
181,150,218.26740044793033,32.47185112036844,-54.20677785304404,11.514323137285476,-14.698601254738634,52.01310152393973
182,0,211.31016951059806,25.132000575093702,-54.28762152870994,10.603756562026518,-21.105032393805484,45.40790432219236
183,175,218.90546397397875,29.98559601818192,-52.59869597083719,10.603756562026518,-18.552100562426553,51.54664706463137
184,150,219.37628276321288,28.11127980993495,-50.72781630810845,10.550790443318602,-21.19343732419147,51.2345705030345
185,150,217.68294734751115,23.97793461321972,-49.269047180451444,10.900356123387139,-25.433255181443755,48.69222621145145
186,150,219.31241945473292,24.0749455186104,-49.92349507384864,10.900356123387139,-22.744269033106868,49.34237394250967
187,150,223.8274794533002,26.90210169685932,-48.01441116881466,10.900356123387139,-21.67063481588771,52.83580219514608
188,75,216.86455080552452,19.174793449584413,-48.01987280803038,11.03000703471404,-28.475441617936532,45.93980152082727
189,150,217.81356513225123,18.205353935174337,-49.390830983532965,10.548197664457891,-29.091666125595754,45.853582313226035
190,775,240.07222343633453,35.846222055881405,-34.74048033975735,10.242050297805251,-28.069667301939546,41.39530132129696
191,675,250.24917046224982,33.286106320277355,-32.61826856349163,8.719863266936612,-22.263964994505184,47.93558249407603
192,50,242.2889554642766,24.6318634607054,-32.7745821408361,6.208445637375772,-29.860836117261897,40.29190661667774
193,175,234.61847939737007,15.118556107077804,-33.63817389457117,5.481206353851169,-31.02361696670743,30.699322535894076
194,125,234.24317698107805,13.63093941119166,-36.932201200275486,6.090468099697229,-27.75620903395857,29.612880265896145
195,175,241.31071033657395,17.96514735134018,-37.956963321996895,9.084412068460447,-24.630541528108616,35.29519936216777
196,150,240.51013251333865,15.780752136418371,-37.557013335941555,9.084412068460447,-22.179888785919765,32.258052704863566
197,175,247.6163784401629,21.07237352394422,-35.532907049088536,9.084412068460447,-18.218958560406104,37.86061413325713
198,150,248.05000875197376,19.536597115165407,-35.231114884654055,9.191887248649518,-17.351452404765187,36.91462690859919
199,175,247.26745592944263,16.375453547120653,-33.86863552228384,8.61668405225531,-19.583658917485014,34.89271064018704
200,150,247.60231411746972,15.03727701703545,-33.464960986992445,8.439873477878004,-18.127692659090414,34.28079498795267
201,175,246.85396360904053,13.322760180385993,-32.74803486386409,8.439873477878004,-15.59681495209922,32.544318313437856
202,650,270.22118199168045,25.83248229631589,-28.725362855229083,8.29355637442332,-10.51747343038203,52.50032151749058
203,100,266.72467422315714,21.409057772375782,-30.45318420805519,8.29355637442332,-14.38163524347322,48.55563893006883
204,375,264.5229759147558,18.145411728936516,-35.52278042281399,8.29355637442332,-17.141955951808985,45.23544970590061
205,175,269.0071844748684,20.616964842921575,-34.736048806640916,7.163104222468016,-14.970717932809615,48.31234555917641
206,150,262.16157064280037,13.559240291392067,-35.25514126243562,7.163104222468016,-12.648155434110214,40.567033967220965
207,150,267.01415777357255,16.67324265527823,-33.76185491176502,7.0798708578908585,-10.237153957515869,44.18431545344752
208,225,270.60297156298986,17.77332448998481,-32.04051542428543,7.0798708578908585,-10.189484164230729,45.28834694934417
209,625,291.6804849625169,26.61378304345462,-29.2795581641063,7.0798708578908585,-5.4374170595187845,63.02372255223777
210,125,286.7495156223737,19.31586081179001,-28.738863134581518,3.720551842024393,-12.803013660346112,57.52951376557952
211,125,288.1087916001714,19.263453240113478,-29.865408116822103,3.720551842024393,-12.859004313933045,57.91031115444146
212,375,291.77704424536114,22.78280361972089,-35.347943113141504,3.720551842024393,-9.754545490538417,60.824220330246874
213,150,290.92045111719494,19.805567601455742,-34.0920194548372,3.720551842024393,-11.798312482410513,59.11343525967071
214,675,304.50571596275535,19.65351446859266,-32.09536525541933,3.2575630477029365,-9.082149441590818,68.62128991556814
215,150,299.3815428553568,12.705976975712847,-37.54106626543607,3.2575630477029365,-11.02693346032613,62.763759947591446
216,50,295.6340285918785,8.486730317192851,-37.54106626543607,2.721978364613141,-14.823140957085606,59.0480450902701
217,650,312.44806025793594,14.717617716458776,-35.77738062992035,2.357939912087985,-10.713397834994504,71.19878179502447
218,650,334.3725864127771,23.378273794210713,-26.609810222329088,2.6053912212983747,-8.706187267953544,89.11888644496577
219,150,329.30063645893256,15.819549108069191,-27.91714717158569,2.559509455997943,-16.263440025218753,83.18694459116574
220,150,325.9786772930761,9.93786585392174,-29.537449636428143,2.1155032591581486,-21.1186201841737,79.05606213287587
221,200,325.02214620610596,6.892918695083434,-29.47194181473808,1.9508308280005773,-20.48606829743708,76.17475526553544
222,350,332.26147066359374,13.660967463386807,-33.13017552175431,5.116026819041943,-14.231141257065444,81.96533283227096
223,650,345.3989273591132,15.931051465033757,-32.62969054328216,5.116026819041943,-11.362384830582755,91.2802564778317
224,150,331.1632947076764,1.0376005889865647,-34.51717107723509,1.2027197989582996,-17.127289926669356,76.54651054851931
225,175,324.4767809619793,-6.289564091395208,-37.01228287772784,2.3371028928741344,-19.759521627965594,68.4633421323069
226,450,335.09943306059785,2.7633603472829917,-35.54581587093871,2.3371028928741344,-8.469110185363888,76.52866372291852
227,150,336.4504454423454,2.3003286731932002,-34.881540782859595,2.3371028928741344,-8.436046209416958,76.97520253925506
228,150,327.4603336249273,-7.744299593895739,-36.312151170951054,2.180333308365314,-11.83434894818371,67.32896989734833
229,650,341.27018275980777,2.7817537980545457,-23.324072175377314,3.8442729317028848,-10.89803966497437,79.38406838210828
230,175,340.06547653871553,-0.13990663405926324,-27.119475666795854,3.8442729317028848,-11.093037212194357,76.50188689154953
231,125,339.0887845680797,-2.408883511346953,-24.549230959334647,3.4589531971187046,-13.585820393548898,74.65209482795409
232,150,341.28282139782067,-2.34596810339961,-23.854075836990162,3.4589531971187046,-11.946152240867454,75.43675015337757
233,475,336.87226043078886,-8.076748016183279,-29.17840286761336,3.8056874941329437,-9.146043759022792,69.76594035518522
234,1150,374.8201166965315,16.621166808865876,-21.840283109642957,1.2692435261550419,-5.3722009283809555,103.13010608281552
235,75,360.042802152907,0.7936850701621739,-27.156079128152697,0.12909155932884028,-19.479890401567452,88.63820854887341
236,650,361.949731489558,-6.861289494957693,-26.52530804231494,-0.23978106697305124,-15.96728003032495,87.34786489744914
237,350,370.16843124808355,1.1787558227265404,-30.764639388607733,-0.23978106697305124,-8.70924018321051,94.33481286098288
238,0,364.5146955098735,-4.785912551046292,-32.01142847653533,-0.3587024784099771,-13.915373055840453,88.96715440407344
239,125,355.99815303944416,-15.16586112852969,-33.418865057110615,-1.547126222855652,-21.078978215983835,80.19334837152039
240,175,355.00644090175365,-17.224466153799476,-38.95907757832654,-1.8610386909255259,-17.861851970398032,77.90520975124713
241,150,356.0978794546306,-17.236701421542556,-41.29145182502885,-1.3794729820611653,-14.679376228067568,77.57330222636324
242,150,357.4459365110101,-16.82223673911295,-42.732380984440624,0.5814350962336493,-12.53714920316089,77.19494393257177
243,150,354.24629407124695,-20.580596088675996,-44.76763619503577,0.47920916886497267,-13.60932004953528,72.66761245698831
244,175,358.6604946824265,-18.397215778154763,-44.619475033868326,1.3999324648344662,-10.479671089785276,74.46653891323457
245,175,362.73095898799886,-15.190400732734304,-44.11804489328267,1.3999324648344662,-6.119209357445495,76.42018630155027
246,100,362.4468999820995,-16.286323373613836,-43.37814106981026,1.3999324648344662,-8.344994364303624,74.36900541484927
247,175,363.59741100981853,-16.782823576416217,-42.5753393770386,1.3902344178274508,-7.709005924603367,74.19177746328201
248,175,361.9773568665399,-19.467173275804008,-41.356161615327224,1.0370000047342167,-8.6740335327377,71.31830112619055
249,200,358.071910637807,-23.23955175012333,-43.288151185942326,0.641687945637491,-7.821742685708468,66.08485776634456
250,650,378.88974321386036,-12.247596814124392,-40.29036248065631,0.8833841492850433,-0.8511326575497007,82.75068928620797
251,675,387.04582506809805,-14.704373241867353,-38.62647805641376,2.2431168785233995,-0.764156681054561,86.78328625154204
252,200,384.2120847437179,-20.207724332416756,-37.46245431627257,1.5745583836917536,-4.969426952022553,81.99712164032267
253,175,384.275190419161,-22.619364384699942,-35.90593974993885,0.5388444778219423,-7.5550803169975795,80.7615395201247
254,175,380.7627796443901,-26.527853788383293,-35.40212837727368,1.3162929402047185,-6.600165449482264,75.2381628739306
255,150,381.056911181376,-26.431400804096562,-35.97887783125728,1.225274902737103,-6.5012068993921535,74.49951141329494
256,150,380.43652919933334,-26.620211537933752,-35.339604845496254,1.225274902737103,-5.280217824166264,72.28919369760243
257,175,382.391336456196,-25.624052364120796,-36.96234182683027,1.91134971930317,-3.2030105535418225,72.77102590744869
