Episode Number,Final Score,constant,goal state dist,enemy state dist,entity state dist,ldisc dist,rdsic dist
25,75,0.45412813319408346,0.5887213779510653,-0.15861175731660598,0.29815532143771417,-0.12169141476122551,0.5653451554032815
26,125,0.45539164894041045,0.5940312344736148,-0.1486370069868615,0.30923732747721816,-0.09889888877909266,0.5534367334838486
27,125,0.45664903312565575,0.599341077549224,-0.14194861576995402,0.34566312103604235,-0.08748794683335986,0.5427826598477028
28,150,0.45906165898472817,0.6088264037253576,-0.14008969506086527,0.39705735065968906,-0.17380768030270596,0.6083862690285978
29,675,0.46626094211312474,0.6336306492622682,-0.7511238706772789,0.591701383578461,-0.0746545190223189,0.9618402025595325
30,700,0.47092058185080593,0.6485083439356559,-0.4960655465237344,0.5423821709604022,-0.046719200100091354,1.1493382797083846
31,150,0.4685761262209512,0.6346020754566588,-0.2903630312083611,0.44838339418223255,-0.43067291265712854,0.6646521521133223
32,125,0.47256595306334265,0.6517411493493966,-0.21549638114700975,0.3885678326404601,-0.14502130061842108,0.8952972864939683
33,175,0.4728656813117015,0.6530990456075668,-0.21718242105717192,0.4015272714656158,-0.2703516707425437,0.7254987542284574
34,675,0.48307879231061873,0.69576295361121,-0.3288475149388708,0.3804115692291933,-0.11923404213764584,1.2813559906513274
35,175,0.48610033889980087,0.70606201712028,-0.3372935068679104,0.4979529994354727,-0.3403752992664066,1.2202312148891807
36,125,0.4891045994273809,0.7182483707298162,-0.3595656190437942,0.5034736933299243,-0.21728702630791855,1.2472226379534186
37,175,0.49708485383103895,0.7531057700308064,-0.5240709306638641,0.6459152756490771,-0.39034619454344877,1.4215529399294173
38,150,0.4980976306968698,0.7570246717921159,-0.49703008382237945,0.680348209799787,-0.4369123734487816,1.2474337664566935
39,175,0.49731699854901645,0.751724784230932,-0.5145156255708009,0.8919731576668014,-0.4303932236737297,0.794629633345423
40,650,0.5063553672451682,0.7871800936749753,-0.38397134372238384,0.9593032601773427,-0.34507011054707876,1.4967187343327313
41,150,0.5048532795224775,0.7789820465769097,-0.45089546672435227,0.9696807873226857,-0.5593132868429651,1.112038265474307
42,150,0.5041463232842655,0.7738671383047898,-0.38658535190770804,0.863882995487963,-0.5324762112173049,0.8419997556675624
43,125,0.5093112546499171,0.7959318194650725,-0.39132965434469125,0.9299290270657766,-0.23113224128107265,1.147862936821429
44,125,0.5124890028821641,0.8090015160204399,-0.3646046133900898,1.15696777582469,-0.18820066865500718,1.218234754694291
45,0,0.5151693239409573,0.8213238562715737,-0.3385294569773215,1.1446135030858944,-0.2903567542274933,1.2940227092140983
46,175,0.5175445497815734,0.8331717510650615,-0.17773085268080377,1.1680160832080777,-0.43496998141748133,1.093765675794227
47,125,0.5237533093741323,0.8599137469400011,-0.2908880319208208,1.4285875131152526,-0.1834285633235232,1.3476819481997768
48,50,0.5265972588719293,0.8726037092813721,-0.1524394043216463,1.3560319282372406,-0.30159783246814553,1.34435971133906
49,150,0.52553430146967,0.8665526417594582,-0.3207750283738619,1.2672585016292937,-0.5331232134669047,0.967376410509659
50,150,0.5296140893302982,0.8851830179880026,-0.23296328039496841,1.282222212172049,-0.48555386853410165,1.286657149057201
51,125,0.5329614815807807,0.8994284380950357,-0.10498350913202154,1.0495121264368035,-0.22307388771733927,1.1647456589271283
52,150,0.5394194929235542,0.9266165770827435,-0.2478818955903339,1.2190518184899655,-0.34095848214647095,1.5704702690469852
53,150,0.536314933242807,0.909514273373008,-0.545452847218942,1.306143905963447,-0.5169855811315577,0.7978084643208534
54,175,0.5413057522163437,0.9334943139975902,-0.19559593618339052,1.3493091621484237,-0.4087576720924355,1.1441149614827946
55,175,0.5431055268599144,0.9392838664446843,-0.1871067292625288,1.1881445366182544,-0.5321686797499777,0.927806459375027
56,125,0.5479495566397509,0.9600320963957791,-0.0925331366853272,1.0492893241177617,-0.21344019756827348,1.0386477297236458
57,175,0.5479254244190048,0.9591013442530818,-0.19716883809694774,1.110670105415938,-0.352276041461025,0.6847294617511386
58,175,0.5590156028671102,1.00623561323307,-0.1856455819847997,1.4862974331674959,-0.13635499732142964,1.5648663625443404
59,0,0.5615264953583323,1.01790476192099,-0.09805999248829582,1.4739729531284884,-0.34902154427790183,1.5588535421341179
60,150,0.5611786942347786,1.0165368428670327,-0.16132671367677445,1.4231891502472163,-0.5770161542245095,1.2996080234036893
61,125,0.5649924258328801,1.0329127083118244,-0.08218786706240729,1.2026579628993481,-0.2962434695881076,1.2255132087790028
62,125,0.5674980493019431,1.0432492163860885,-0.08659772252487037,1.042411832803261,-0.2039982658823036,1.1245765717412302
63,175,0.5695795288537792,1.0529510102068385,-0.16610904977897192,1.2138297268845017,-0.3419902776979357,0.9586008693578223
64,125,0.57280412978715,1.0665916842539733,-0.09733944266838403,1.0844899861426218,-0.16547815488205353,0.9969283219861413
65,0,0.5746849602284722,1.075269552628926,-0.12243035037472189,1.1095221717203008,-0.20395138375259486,0.9329259627121035
66,150,0.5744808233785433,1.074163316490089,-0.18729146941671712,1.1513221958241628,-0.32725244020197775,0.7529869540270161
67,125,0.577619171971614,1.0876043125692105,-0.21990232767032708,1.206284291332501,-0.19597516856972658,0.8629216350838069
68,125,0.5798629852338626,1.0969618609759997,-0.20537745904142632,1.2129963718145458,-0.15880358788891694,0.8501812661536542
69,50,0.5836978814343271,1.1141205968218302,-0.1188038095383797,1.0038423370672205,-0.19478682882354362,0.9780235416056484
70,175,0.5856323462129163,1.1174365879214745,-0.14470333560179946,1.236843680261608,-0.286420296167113,0.8748300343493061
71,150,0.5834088464775629,1.104920715063833,-0.19027363286509597,1.1642014942335084,-0.3706930583353783,0.4000482342309809
72,125,0.5870067619637439,1.1208317046152623,-0.08892566142148314,1.0956777200918424,-0.07951495490800625,0.5447562633267513
73,0,0.5881412849122176,1.126069639295643,-0.0579537900946058,1.0946144732884615,-0.1417463128182608,0.5655927530126833
74,175,0.5891914965399574,1.1287568365217453,-0.091201623400766,1.0727585056516888,-0.23603825676395776,0.4506331122243897
75,125,0.5915866368833932,1.1392526152689497,-0.09365192856260544,1.0462301977861863,-0.1177779906789137,0.5343660282529347
76,125,0.5932645046926197,1.1464613001698243,-0.1231098757355495,1.1037634891106003,-0.098039881068508,0.5413475866986225
77,125,0.595782409348627,1.1573710127121988,-0.12341797343382235,1.260574083435227,-0.06713664609866027,0.6067952200051531
78,150,0.5982047210908539,1.1667453056656447,-0.1948391423075509,1.5557887171687115,-0.1039750744393888,0.6586770947942276
79,150,0.5976542124453005,1.1642414538450094,-0.3367380926661541,1.6564974053541426,-0.22544751653935866,0.3846978030912156
80,175,0.60437892409736,1.1924755580960804,-0.1420130423882308,1.694617547930724,-0.16677001289629365,0.878769036837815
81,175,0.6065851000242207,1.2019072952755534,-0.19435906882418272,1.9428649796113915,-0.2980374635163378,0.7944565087145098
82,175,0.6058988176588334,1.195387767866167,-0.13574981116330043,1.883728780775064,-0.3610663065252662,0.45800100682660777
83,125,0.6096732948748678,1.2119306014967661,-0.09148246757299537,1.7322300712143435,-0.0953711846726769,0.593121214723142
84,150,0.6139537216337193,1.231334280773761,-0.16471689109241802,2.035086700984496,-0.20194880637126683,0.8357485311922803
85,175,0.6169066109834301,1.2440340107603811,-0.2472005320861957,2.1167354212702767,-0.17085677869629284,0.8220405253439053
86,175,0.6185489304156326,1.250635572276208,-0.4546818403778009,2.155796232863304,-0.30521132813321467,0.4522763897116074
87,175,0.6271075697270618,1.2882793865005162,-0.40594757281460897,2.6636292470070138,-0.010121877194858258,1.00558177135368
88,0,0.627657122100988,1.29090656411678,-0.2368372084587084,2.6461005594384193,-0.14382184020302352,0.7942619556416453
89,175,0.6280292295318087,1.2909270261699053,-0.04960976269203422,2.0182372967728015,-0.38451533450128283,0.5210004908181414
90,175,0.6400308385267831,1.340430488458198,-0.3505435334930061,2.425725152423261,-0.2633686550623412,1.2806134647878242
91,0,0.6423744130526833,1.3512399802223651,-0.3241911046675266,2.4062343315784958,-0.25116470758020326,1.2343504394058216
92,175,0.6488084624691938,1.371800936141159,-0.2837415361535372,2.8248759389581033,-0.3661903555320127,1.1697122177085184
93,150,0.6555804223622483,1.3987203549997544,-0.33085126064544657,2.8280715020849834,-0.47812014585299556,1.5789189624679139
94,125,0.6608817868359699,1.4207764746979714,-0.39271720217642314,2.8463187582998897,-0.31371321536685404,1.667820352715597
95,125,0.6650658463894736,1.4380120204732987,-0.3850493407923264,2.9669237541199496,-0.2964763466031208,1.6581698265384819
96,175,0.6714524965544051,1.468355828862649,-0.9899848130530531,3.7501704248825,-0.1413410125329999,1.7067023042792469
97,0,0.6756737151168961,1.4878939207939166,-0.4280278511348237,3.712100003214963,-0.35276403586451655,1.7990467387560962
98,175,0.6805953080957148,1.5074830996821014,-0.55303236787992,4.054896570252023,-0.6325953919334464,1.6116406577764026
99,150,0.6965811974351478,1.5727437640534079,-0.31101559202056744,4.217158539269607,-0.4672514942346377,2.930381030567614
100,0,0.7005714223463013,1.5911683825696803,-0.3154356690719377,4.305489348850611,-0.6064065836671074,2.672690190863329
101,150,0.7150079115894448,1.6483223073146214,-0.23157149918594766,4.629931060689522,-0.9975043039919586,3.480552935409097
102,150,0.7193481746710156,1.6631039180087763,-0.3347892631655015,4.198635856592777,-1.5273544147835099,3.1343770698138016
103,150,0.7337348830227337,1.7242345262239842,-0.7656124835559065,4.288689887693484,-1.6225153704117463,4.17322059059933
104,175,0.7409980689725132,1.7491990954785952,-0.5838137898683914,3.7177040438967284,-1.9237212417541274,3.822342353915755
105,125,0.7578110326606864,1.8195627867209845,-0.6957627740427939,3.3899704727462887,-0.7896963826960869,4.386888404851567
106,125,0.7698796681918286,1.8702640565415118,-0.9343164441005571,4.288135926297133,-0.6150491950574164,4.411613810971299
107,150,0.7950811382178531,1.9744699783460802,-1.074595734884228,5.3594744429165875,-1.470512882077844,5.575505149846028
108,125,0.8082230293538522,2.0270051345360423,-0.7580923605713625,4.637772366861784,-0.9381896573410473,5.326474451046663
109,175,0.8102576096313524,2.013180929525281,-0.7679687090240712,5.77267814049574,-1.442129003164378,3.277270359111924
110,150,0.810420408114952,2.013438661587138,-0.7198328561493282,5.42290503360495,-1.6697201789328606,2.8137148964125105
111,175,0.8357022204239126,2.1248136160341216,0.6850711798042417,4.991253956705567,-1.5842773955884863,4.440970104118721
112,175,0.8633919221566881,2.2402296018756647,-0.75144458786374,4.361041979135186,-2.1469118105599208,5.15661137701965
113,150,0.8737347399057603,2.27554311673135,-0.9697845374915882,3.7033114066667174,-2.5159526112048565,4.836746442435818
114,175,0.8739608453075804,2.2721221838137353,-0.9603633341670613,3.069899975643084,-2.554468647142125,3.828355183245906
115,125,0.8955696324395747,2.363750606387369,-0.7871539408580646,2.6859242218737207,-0.9779733224553129,4.857598112806085
116,0,0.9050221614015158,2.4072196209849563,-0.8867077919723686,2.6568195858843597,-1.1484627969402454,4.599974828399062
117,125,0.9149254926421571,2.4466603398484326,-0.7053893179018446,2.3155548001063533,-0.6955894260965791,4.412142747182541
118,150,0.9157288364745244,2.451713813997316,-0.9344131124191509,2.7693132030929752,-1.351350664146509,4.000579050079159
119,125,0.926632029997869,2.496356349016961,-0.9378793883028717,2.6965449270890924,-0.7799456530192859,4.129881543290154
120,125,0.9363766296421672,2.5362372558225577,-0.8457632359066023,3.0834271381318876,-0.5753238758302706,4.017619304431848
121,125,0.9413459783702243,2.555178434078655,-0.46828016356448776,2.4086711774693725,-0.47045529441799755,3.4926840077634616
122,0,0.9483781959005674,2.587597654328887,-0.4354552147862181,2.423802407673347,-0.8549256103613408,3.6248015183950475
123,175,0.9436918391669605,2.555581464420422,-0.4897078009849391,2.242691244808017,-1.4674002256874747,1.8897457307818863
124,175,0.9521897366266212,2.5845096908852954,-0.7484469966554422,1.8593815139721468,-0.4840015892526569,1.5117386349960742
125,125,0.9571957767461277,2.6054160960576938,-0.36497412917339406,1.5689999570739654,-0.1932396579624631,1.6385429294574643
126,0,0.9602937314116208,2.6197520151613696,-0.19830421336076648,1.5580612565701648,-0.4018715899209198,1.6724810227548703
127,125,0.9638573346783903,2.634231979475772,-0.33949288010603307,1.6437526945994936,-0.3267889635290086,1.6215204049106862
128,175,0.9676619596856939,2.6503603684151575,-0.7723738236152642,2.2031458571887135,-0.4995323522399903,1.4951767998641528
129,150,0.9700852293800457,2.660575776529362,-0.6195246056546067,2.1892904308045917,-0.5302413012730186,1.5283301140104677
130,125,0.9756640800418679,2.6837817834640982,-0.2597622242548415,1.9623605842887797,-0.13299336209283913,1.48171904400176
131,75,0.9781641977998246,2.69420352946352,-0.4477607293585459,1.5327173292087721,-0.24865792352020996,1.1615021667982053
132,125,0.981467156576469,2.7078965614344286,-0.27013826702079063,1.4887478289795075,-0.18972760713411965,1.1822073290210253
133,125,0.9855466709317188,2.7253813261519104,-0.39053499560196464,1.9214884856057175,-0.19926075498937518,1.2846253263373508
134,175,1.001771101055081,2.7898459966562394,-0.6462551560430271,2.3403528167524423,0.24960878192635105,2.0799210157725407
135,650,0.9939024954597008,2.7481474538711916,-0.6346418921706388,1.971773972690577,-0.3610090057332202,0.5021028141641486
136,125,0.9986752164331553,2.7686421958452505,-0.4966912960533674,2.1408917655731847,-0.1508449140176101,0.9046303181797513
137,650,1.0073711583452865,2.807947636544862,-0.2478647500253134,2.4562481144005788,-0.20394220996129864,1.7251408492096394
138,175,1.0054707896993498,2.7964501447088743,-0.8635321023936807,3.0968130676543715,-0.17109392435756496,0.7557094481911718
139,50,1.0092843955431983,2.8137946187316887,-0.4336270608079949,2.9840244696458567,0.03810756971447344,0.7769769641177905
140,0,1.0124101003293875,2.828451735448694,-0.16500850616758037,2.7400102902058823,-0.16058401794138238,0.8198801548069425
141,650,1.0225945227011943,2.871894514225718,-0.24580395992038725,2.889173135096384,-0.2065368145887582,1.681047157579643
142,175,1.0342748635274877,2.9201507217121745,-0.4473129165875047,3.5641401845111598,-0.3372956454930402,2.258549501747816
143,150,1.044766513487603,2.969159588357657,-0.569687446518062,4.318628134272343,-0.4294005636979644,2.9069728621768225
144,0,1.0491967636672328,2.9896580203293937,-0.5007401025960748,4.407709806330091,-0.515932747813917,2.6914796880493843
145,0,1.0544190685571764,3.0136094336335093,-0.5045155217169246,4.370987723375072,-0.5375285770298879,2.613595193331177
146,125,1.0607474037092384,3.039746221425514,-0.40822125260040504,4.329626293611528,-0.43303329045784983,2.494539765118435
147,175,1.0603170112793006,3.0370458209461115,-0.7318943918721785,4.9027271300302635,-0.7956529068252944,1.5894646158596446
148,175,1.0642578832721084,3.0473337974715573,-0.2318280957037523,4.763045720738098,-0.8167164847030943,1.1224927121991277
149,125,1.0731481165121102,3.0857504152835653,-0.29039999609099787,4.90187430734327,-0.33270349542576116,1.6247754947719228
150,125,1.0814477691457776,3.1212161171445665,-0.4386966420948586,5.499601437793971,-0.28183637917209237,1.8867581704659597
151,0,1.084345026735418,3.1345945953895122,-0.335220479752849,5.48504240181314,-0.5093464560796782,1.8990775430122735
152,150,1.0892652131378444,3.155745608843286,-0.23650487403291912,5.231033663634064,-0.4055547931470969,1.8388771764400336
153,125,1.093891673873249,3.1751642782860885,-0.29236877433510416,5.27967769547813,-0.34113221269817046,1.7593287759558467
154,150,1.0981191142767877,3.1896431447427487,-0.2738228644907614,5.70144754893858,-0.31447400214092636,1.35346987364192
155,0,1.1055634205971503,3.2251600814859467,-0.06456289148115317,4.479918692408246,-0.4926091159848633,1.6438402641754466
156,150,1.1010074930400566,3.1994461570487354,0.061834044982362536,4.306545232921071,-0.7632222134080912,0.6967130723361361
157,675,1.119391979183101,3.279945880391119,0.2641442438357418,4.06674124683618,-0.260873832266537,2.1743387822986215
158,175,1.1307392322865346,3.331292703985947,-0.4036374336360922,4.998650665100223,-0.12739693119458317,2.281303159297095
159,175,1.1283875469627016,3.3249948349796483,-0.8756640219641174,4.998650665100223,-0.4081361913927332,1.1950312584320106
160,125,1.133761343679344,3.347468248250795,-0.301738039469475,4.774572032569474,-0.21935196129931728,1.3521123836019873
161,150,1.1415648502750688,3.3815920741783656,-0.5296612598523498,5.523833367184206,-0.45132322565811384,1.56901256881867
162,150,1.1399612209648105,3.3761939807999903,-0.6871150777864713,5.144490894776833,-0.6951446254680206,0.902192827129473
163,125,1.1489882283868922,3.415081916185039,-0.43274257512221975,5.23664295551122,-0.29263520928034636,1.510101492448121
164,650,1.1530171487075376,3.4308209746965295,-0.11078883567090055,5.215099990179356,-0.47991251616072794,1.5121862039769856
165,150,1.1762729843553617,3.5231680804002012,-0.3622301582758085,5.073728954301131,-0.729449361056112,3.250515338177803
166,125,1.1829872469180287,3.5500235021532776,-0.21204064040031542,4.447293186402479,-0.5167464174955442,2.775381453029694
167,675,1.2084759481175202,3.6679612187044444,-0.592221329771488,5.320284198269281,-0.6756272775383046,4.057342581754
168,125,1.208633397428035,3.6659952841262418,-0.7137062075222979,3.345794004803076,-1.666710234823975,3.939035248287471
169,0,1.2271460219718735,3.7509651727291526,-0.7173228963135565,3.306945891272506,-1.2303893528559648,5.127600951951185
170,175,1.2326579782162976,3.7737325126991803,-0.41150331907172827,2.869241914442255,-2.110789395345129,3.875831172851925
171,150,1.2520275029935142,3.854607441045233,-0.546682172767425,2.5455907061444725,-0.6117847899575821,4.599284398973104
172,0,1.2580254289672566,3.8831242650435605,-2.2633451537611515,2.3140398181331103,-0.04274096655518707,3.686928328813893
173,200,1.2626692658918175,3.901213197044415,-1.4104304625395543,2.307530962972495,0.09128578036871107,3.0624813972583156
174,0,1.2624937669392402,3.9007122242879846,-0.9710899470772435,2.2917588366523813,-0.38976236405871895,2.323868218704585
175,150,1.2654934639020468,3.9128591827978823,-1.469286007198365,2.64777546519402,-0.7274150876463695,1.8716150585620965
176,150,1.2702337647240092,3.9315254589534248,-1.1216999370108098,2.2610951356407436,-0.5692121379203433,1.8367992134360371
177,125,1.2748929541305345,3.949986709217541,-0.47907477804503723,1.9710538572797034,-0.03293811379559827,1.5449284300500807
178,0,1.2756299809983804,3.9534113509166975,-0.4672775550265077,1.9511515034193514,-0.3521196527231655,1.38964639871113
179,125,1.2787781121876465,3.9663326338727787,-0.18713169021154336,1.7312692308964837,-0.20594886679282395,1.1712629310564824
180,125,1.2823411341906068,3.9813831854550585,-0.3221853866676885,2.083421037866748,-0.22645680525080836,1.204790207565988
181,25,1.287004758375814,4.002231076652067,-0.2960885592147561,2.1140327092211986,-0.3712843791437352,1.4668665374518297
182,150,1.2874846854504984,4.002182888612637,-0.2869909772938091,1.5478377572124586,-0.6689451090648518,1.1823950782417885
183,125,1.2931163093446625,4.025997657979686,-0.20153894510214523,1.4790459252335446,-0.33702688202202846,1.3967703990327442
184,150,1.2923051090289401,4.022395690507659,-0.1661881441531566,1.2574218469328322,-0.5930818351354148,1.053300082564293
185,125,1.2972551698396415,4.043567274426629,-0.26557347534429165,1.3100823689698131,-0.292824757252391,1.2636280028543345
186,175,1.299046549193333,4.054533405393029,-0.09307062129588996,1.194859816266084,-0.5098979797280375,1.2227560723710729
187,150,1.2924171131824382,4.024060633304946,-0.225452831093821,1.0159143425428785,-0.6083562028662123,0.22596983571246426
188,125,1.2976333407045344,4.047125874874396,-0.08188134333228053,0.899683157976194,-0.11112643018879473,0.5822614974823519
189,150,1.2956082154254682,4.039075870955725,-0.13200105772294032,0.8333829056628302,-0.23063460126714794,0.28242120310449903
190,650,1.300416955173465,4.0591989040279985,-0.12531362824037068,0.7760043447553852,-0.16462233543644567,0.7472995102137272
191,150,1.2989350025136872,4.051317472033777,-0.19176743046293332,0.7764363585046022,-0.15395387548977388,0.3485808132686922
192,125,1.300615218258081,4.058621778716272,-0.18616441707307566,0.8536897298878285,-0.11853674120077251,0.43082082456959464
193,125,1.3016353202346231,4.063107132502771,-0.08827431885124654,0.7770189939114226,-0.07873781354914892,0.34756739685057825
194,125,1.3023627696433235,4.066357219349212,-0.11339967075338289,0.8313937746257699,-0.10892244767388123,0.3256214846844484
195,150,1.304208368524763,4.0746104007647075,-0.05692650725343985,0.8732997070076355,-0.13608899378605555,0.4468998326290247
196,125,1.305291708564863,4.079386491295453,-0.08574154058211216,0.8871392244087153,-0.13495810398423877,0.4150720627278854
197,125,1.3060984078916964,4.083012788923729,-0.03775020089190494,0.7889639737070251,-0.10300059005967063,0.3290541580200693
198,175,1.3047057427276965,4.076886685267498,-0.05420247640704943,0.8056570223491194,-0.14448779926499122,0.041679777403575057
199,650,1.3079466416850427,4.092953820494926,-0.12470079034319179,0.7974412734433134,-0.05818165807452097,0.4128154965475851
200,125,1.3083082009520097,4.094647869553137,-0.06008022901444866,0.7315333091642413,-0.07320486508603044,0.28185766744346935
201,150,1.3098035160773307,4.101168665139202,-0.17052688528448273,0.8369860565073773,-0.10295519824410461,0.3076826245363654
202,125,1.3107021990903058,4.105269387578459,-0.08633558393161733,0.7706089340491706,-0.05813237184097672,0.24437591404651832
203,125,1.3114728950700725,4.108737923674579,-0.11395282932285919,0.8545285183118266,-0.08464526052547008,0.25569845485379816
204,125,1.3124003312106307,4.112936592064791,-0.07655097891294173,0.841820816898741,-0.08622998234467066,0.25934445337755013
205,125,1.3131505978620075,4.1163335599140005,-0.07202881248311443,0.861637231388483,-0.09278125089373145,0.2503613056639196
206,0,1.3136339238619898,4.118560323368008,-0.07648365197132106,0.8543194473674673,-0.10484559495669385,0.23561314256361648
207,650,1.318554233200583,4.139235362817815,-0.18436054480679978,0.8402527943947143,-0.14729709866971036,0.7076246086660106
208,125,1.319453028158174,4.143054491872674,-0.07921489117996602,0.7359876273349936,-0.11898715533767687,0.5400685484922276
209,175,1.3211420563937202,4.150468284800797,-0.11351637842587765,0.7812626621457234,-0.16782912539311282,0.6267597335042876
210,150,1.3221419338824216,4.1549142374422114,-0.14057752271797658,0.7109921515778999,-0.2689430802805232,0.5832182322577771
211,150,1.3261058345422916,4.170800536173256,-0.37391007922736835,0.639530902943856,-0.2898362937076165,0.7785569984399385
212,150,1.3267707760864544,4.174701658900422,-0.23699642669663926,0.5908864883738908,-0.34056522486877117,0.7594068567945279
213,125,1.3295746003742945,4.186540604912452,-0.11370971129437915,0.49721411220082495,-0.1361711326780327,0.7494687100588813
214,125,1.3304426465644457,4.190063879690393,-0.10946653506092238,0.4340770065418928,-0.14340178897329306,0.6312698603028815
215,150,1.330699646389693,4.190688146731363,-0.1300058052971488,0.36642940887420056,-0.2554355143250168,0.4928421468950385
216,125,1.3323539448496655,4.197921449026472,-0.11060441160311374,0.25838378488437114,-0.12994622512329532,0.47060032694239473
217,125,1.3335248522121628,4.2028886229105735,-0.14670347290503633,0.2970501729862427,-0.0875284590822137,0.4573233038458835
218,125,1.3342504645149789,4.205970682714566,-0.0964890377569141,0.27072090799143317,-0.09293411689431658,0.4094819601988125
219,125,1.334530738001018,4.207259255189719,-0.0420500820424449,0.21384644009645784,-0.09115986627955854,0.2936996856135282
220,125,1.3350113452170986,4.209453929697356,-0.04442476236285323,0.16408830071870648,-0.07948243302643604,0.2516521135371911
221,125,1.3354110160423929,4.211334850784602,-0.05911270163008284,0.1485218109786883,-0.08097945831265722,0.21774384275688766
222,125,1.3359113951010726,4.213679289479372,-0.06242195957049417,0.14429485641012552,-0.07718518664295904,0.20124778621188924
223,175,1.3343807877115699,4.208150453610801,-0.06079308987785553,0.1302243222265356,-0.09018819832048981,0.00025726927222071826
224,125,1.335452838876448,4.2130187610722745,-0.054978466471907246,0.138067216929259,-0.056912983773129165,0.10088037280518362
225,150,1.3346075298790803,4.210314147917275,-0.06190449258099053,0.13700953154575995,-0.047632079011240475,0.003246422563364596
226,125,1.3350366091008454,4.212503492887621,-0.05205661796961852,0.16409209160676722,-0.03569487930396567,0.040098933729171456
227,125,1.335251064543778,4.2137455697917225,-0.026652852027072065,0.16012900886656217,-0.02580683194845679,0.024778830225613117
228,75,1.3352024013913775,4.213650091032023,-0.022067736891074594,0.15931829660648786,-0.036426929538281194,0.021046750784672937
229,650,1.3375298797450497,4.226471861042595,-0.0846209843295168,0.15699292209004775,-0.021697469933847056,0.2526685297464836
230,150,1.3360451239691835,4.220842153369123,-0.08844720323867244,0.1360166036711329,-0.07945383475587821,0.06168898891682415
231,175,1.335933725645093,4.220654728771034,-0.05928000108969661,0.11643097898885606,-0.01774629000683727,0.027335059894016373
232,150,1.336341131897923,4.2225587737833425,-0.07848937540309767,0.18868941885033133,-0.020691649129235393,0.049723589489896435
233,50,1.3362596570977183,4.222243765180941,-0.03637482382576923,0.18257682618855983,-0.04110403155965318,0.03434847148710703
234,125,1.3365913563880987,4.223982905495537,-0.03291304230463141,0.1901956016026546,-0.036960546948830504,0.046680786717980434
235,650,1.3386421638587953,4.232462096011454,-0.08014192914309093,0.19810044386597714,-0.028721650029683656,0.3193312835224874
